cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note,wall_sec,games_fed
1,1,0,15.0,2026-08-08T17:40:41,873.1,1679,1.956,3.125,2.1094,1.0156,0.9984,0.0019,,2.344,,,,,,,,
976,976,0,620.0,2026-08-08T17:50:46,625.7,1726,1.821,3.0159,2.0047,1.0112,0.9969,0.0023,,1.33,,,169.608,,,,,
2004,2004,0,1284.0,2026-08-08T18:01:50,639.1,1735,1.828,3.0053,2.0105,0.9948,0.9984,0.0023,,1.333,,,169.81,,,,,
3038,3038,0,1948.0,2026-08-08T18:12:55,634.6,1735,1.829,3.0139,2.0078,1.0061,0.9987,0.0023,,1.224,,,169.875,,,,,
3979,3979,0,2552.0,2026-08-08T18:22:59,634.3,1741,1.877,3.0072,2.0044,1.0028,0.997,0.0019,,1.909,,,169.909,,,,,
5011,5011,0,3217.0,2026-08-08T18:34:03,637.3,1751,1.844,2.9833,2.0028,0.9805,0.9988,0.0016,,1.524,,,170.086,,,,,
6028,6028,0,3882.0,2026-08-08T18:45:08,639.6,1755,1.859,2.9798,1.9989,0.9809,0.9974,0.0016,,1.459,,,170.355,,,,,
6967,6967,0,4487.0,2026-08-08T18:55:13,635.1,1760,1.856,2.987,2.0037,0.9833,0.9989,0.0016,,1.451,,,170.539,,,,,
7986,7986,0,5152.0,2026-08-08T19:06:18,653.7,1744,1.879,2.9764,1.99,0.9864,0.9987,0.0015,,1.555,,,170.738,,,,,
9021,9021,0,5817.0,2026-08-08T19:17:23,633.2,1750,1.879,2.9872,2.0103,0.9769,0.999,0.0014,,1.319,,,170.932,,,,,
9962,9962,0,6420.0,2026-08-08T19:27:26,632.9,1755,1.864,2.9866,2.014,0.9726,0.9964,0.0014,,1.169,,,170.982,,,,,
10990,10990,0,7085.0,2026-08-08T19:38:32,645.3,1752,1.874,2.9796,2.0074,0.9722,0.9984,0.0014,,1.174,,,170.979,,,,,
12026,12026,0,7752.0,2026-08-08T19:49:38,633.6,1753,1.888,2.9702,1.9998,0.9704,0.9991,0.0013,,1.332,,,170.939,,,,,
12970,12970,0,8357.0,2026-08-08T19:59:43,632.5,1755,1.874,2.9726,2.0005,0.9721,0.9983,0.0012,,1.285,,,170.771,,,,,
14014,14014,0,9024.0,2026-08-08T20:10:50,630.4,1755,1.875,2.9904,2.0042,0.9862,0.9993,0.0012,,1.204,,,170.574,,,,,
14962,14962,0,9629.0,2026-08-08T20:20:56,631.7,1749,1.892,2.9869,2.0023,0.9846,0.9992,0.0012,,1.243,,,170.4,,,,,
16001,16001,0,,2026-08-08T20:31:59,,1753,1.875,2.9626,1.996,0.9666,,,,1.319,,,,,,,,
17034,17034,0,10962.0,2026-08-08T20:43:09,644.8,1754,1.849,2.9693,2.0043,0.965,0.999,0.0012,,1.294,,,170.031,,,,,
17981,17981,0,11569.0,2026-08-08T20:53:16,632.6,1755,1.854,2.9722,2.006,0.9662,0.9985,0.0012,,1.19,,,170.006,,,,,
19024,19024,0,12236.0,2026-08-08T21:04:22,631.2,1753,1.857,2.9643,2.004,0.9603,0.9994,0.0012,,1.238,,,170.006,,,,,
19974,19974,0,12843.0,2026-08-08T21:14:29,630.9,1748,1.868,2.9784,2.0033,0.9751,0.9989,0.0012,,1.443,,,170.004,,,,,
20998,20998,0,13508.0,2026-08-08T21:25:34,631.7,1757,1.880,2.9618,1.9695,0.9923,0.999,0.0012,,1.45,,,170.0,,,,,
22037,22037,0,14174.0,2026-08-08T21:36:41,636.9,1759,1.873,2.9733,1.9785,0.9948,0.9988,0.0012,,1.447,,,170.0,,,,,
22966,22966,0,14778.0,2026-08-08T21:46:44,634.5,1753,1.876,2.9723,1.9776,0.9947,0.9984,0.0012,,1.451,,,170.0,,,,,
24008,24008,0,15445.0,2026-08-08T21:57:52,632.0,1754,1.893,2.9805,1.9794,1.0011,0.999,0.0013,,1.703,,,170.0,,,,,
24954,24954,0,16051.0,2026-08-08T22:07:57,632.2,1753,1.836,2.9865,1.9956,0.9909,0.9988,0.0013,,1.542,,,170.0,,,,,
25973,25973,0,16718.0,2026-08-08T22:19:04,657.1,1751,1.809,2.9755,1.9918,0.9837,0.9992,0.0013,,1.333,,,170.0,,,,,
27008,27008,0,17384.0,2026-08-08T22:30:10,634.7,1748,1.818,2.9802,1.9843,0.9959,0.9981,0.0014,,1.341,,,170.0,,,,,
28015,28015,0,18050.0,2026-08-08T22:41:16,646.0,1747,1.861,2.9979,2.0068,0.9911,0.999,0.0013,,1.334,,,170.027,,,,,
29032,29032,0,18716.0,2026-08-08T22:52:22,647.9,1750,1.922,2.9781,1.9927,0.9854,0.9993,0.0012,,1.316,,,170.011,,,,,
29975,29975,0,19321.0,2026-08-08T23:02:28,634.5,1748,1.931,2.9798,1.9951,0.9847,0.9991,0.0012,,1.316,,,170.007,,,,,
31014,31014,0,19987.0,2026-08-08T23:13:33,631.5,1746,1.932,2.9757,1.994,0.9817,0.9994,0.0012,,1.299,,,170.005,,,,,
31959,31959,0,20593.0,2026-08-08T23:23:39,634.3,1756,1.947,2.9902,1.9974,0.9928,0.9987,0.0012,,1.4,,,170.004,,,,,
32996,32996,0,21258.0,2026-08-08T23:34:44,632.9,1752,1.886,2.9886,2.0031,0.9855,0.9991,0.0012,,1.353,,,170.0,,,,,
34027,34027,0,21924.0,2026-08-08T23:45:50,635.8,1754,1.827,2.9814,2.0045,0.9769,0.9992,0.0012,,1.388,,,170.0,,,,,
34977,34977,0,22530.0,2026-08-08T23:55:56,629.4,1749,1.880,2.9914,2.0032,0.9882,0.9991,0.0012,,1.366,,,170.0,,,,,
36020,36020,0,23196.0,2026-08-09T00:07:02,631.0,1741,1.839,3.0046,1.9993,1.0053,0.9992,0.0013,,1.806,,,170.0,,,,,
36970,36970,0,23801.0,2026-08-09T00:17:08,630.3,1729,1.857,3.0035,2.0025,1.001,0.9972,0.0013,,1.752,,,170.0,,,,,
38013,38013,0,24467.0,2026-08-09T00:28:14,630.3,1733,1.861,3.0029,2.0132,0.9897,0.9992,0.0013,,1.599,,,170.0,,,,,
38957,38957,0,25072.0,2026-08-09T00:38:18,632.6,1734,1.869,3.0009,2.0082,0.9927,0.9989,0.0013,,1.691,,,170.0,,,,,
39995,39995,0,25739.0,2026-08-09T00:49:25,630.8,1728,1.857,2.9985,1.991,1.0075,0.999,0.0013,,1.898,,,170.0,,,,,
41040,41040,0,26405.0,2026-08-09T01:00:32,628.7,1741,1.886,3.0026,2.0049,0.9977,0.999,0.0012,,1.554,,,170.0,,,,,
41973,41973,0,27010.0,2026-08-09T01:10:37,646.2,1741,1.838,2.9937,2.0096,0.9841,0.9987,0.0012,,1.411,,,170.0,,,,,
42991,42991,0,27677.0,2026-08-09T01:21:43,646.8,1737,1.858,3.0009,2.0062,0.9947,0.9992,0.0012,,1.555,,,170.0,,,,,
44010,44010,0,28344.0,2026-08-09T01:32:51,646.9,1740,1.861,3.0044,1.9811,1.0233,0.9985,0.0012,,2.19,,,170.0,,,,,
45008,45008,0,29011.0,2026-08-09T01:43:57,667.2,1734,1.844,2.9893,1.9723,1.017,0.9987,0.0012,,2.072,,,170.0,,,,,
46025,46025,0,29677.0,2026-08-09T01:55:04,646.8,1735,1.841,2.9935,1.9879,1.0056,0.9981,0.0012,,1.907,,,170.0,,,,,
47041,47041,0,30344.0,2026-08-09T02:06:10,646.7,1733,1.853,2.9994,1.9786,1.0208,0.999,0.0012,,2.032,,,170.0,,,,,
47979,47979,0,30950.0,2026-08-09T02:16:16,639.0,1750,1.956,2.9917,1.9543,1.0374,0.9994,0.0011,,2.389,,,170.0,,,,,
49006,49006,0,31616.0,2026-08-09T02:27:23,639.3,1744,1.823,2.9971,1.9808,1.0163,0.9991,0.0011,,1.858,,,169.99,,,,,
50016,50016,0,32282.0,2026-08-09T02:38:28,643.6,1748,1.831,2.9926,1.9893,1.0033,0.9991,0.0011,,1.573,,,169.988,,,,,
51019,51019,0,,2026-08-09T02:49:31,,1749,1.829,3.0001,1.9825,1.0176,,,,1.812,,,,,,,,
52046,52046,0,33613.0,2026-08-09T03:00:40,642.6,1743,1.911,3.0084,1.979,1.0294,0.9989,0.0011,,2.243,,,169.98,,,,,
52976,52976,0,34219.0,2026-08-09T03:10:46,643.2,1748,1.939,2.9867,1.9718,1.0149,0.9981,0.0011,,1.855,,,169.879,,,,,
53998,53998,0,34886.0,2026-08-09T03:21:53,645.7,1751,1.936,2.9816,1.9797,1.0019,0.9993,0.001,,1.48,,,169.703,,,,,
55021,55021,0,35554.0,2026-08-09T03:33:00,644.0,1752,1.931,2.9849,1.9817,1.0032,0.9992,0.001,,1.618,,,169.543,,,,,
56030,56030,0,36220.0,2026-08-09T03:44:07,660.0,1745,1.914,3.0084,1.9785,1.0299,0.9992,0.0011,,2.22,,,169.395,,,,,
57045,57045,0,36887.0,2026-08-09T03:55:13,646.3,1742,1.927,2.9715,1.9589,1.0126,0.9992,0.001,,1.896,,,169.348,,,,,
57974,57974,0,37494.0,2026-08-09T04:05:20,645.4,1740,1.920,2.988,1.9656,1.0224,0.9987,0.001,,1.877,,,169.311,,,,,
58989,58989,0,38160.0,2026-08-09T04:16:26,651.5,1746,1.916,2.9815,1.965,1.0165,0.9993,0.001,,1.865,,,169.373,,,,,
60003,60003,0,38826.0,2026-08-09T04:27:32,648.3,1743,1.910,2.9892,1.9764,1.0128,0.9983,0.001,,2.005,,,169.379,,,,,
61019,61019,0,39491.0,2026-08-09T04:38:38,647.0,1747,1.950,2.9956,1.9925,1.0031,0.9992,0.0011,,1.724,,,169.344,,,,,
62016,62016,0,40158.0,2026-08-09T04:49:44,653.7,1743,1.947,2.9883,1.9892,0.9991,0.9987,0.001,,1.551,,,169.195,,,,,
63024,63024,0,40823.0,2026-08-09T05:00:50,649.8,1742,1.951,2.9936,1.9863,1.0073,0.9993,0.001,,1.679,,,169.117,,,,,
64034,64034,0,41490.0,2026-08-09T05:11:56,653.9,1743,1.927,2.9979,1.9916,1.0063,0.9991,0.001,,1.753,,,169.043,,,,,
64954,64954,0,42095.0,2026-08-09T05:22:01,650.0,1738,1.931,2.9865,1.9931,0.9934,0.9992,0.001,,1.705,,,169.002,,,,,
65967,65967,0,42761.0,2026-08-09T05:33:07,648.8,1734,1.922,2.998,1.999,0.999,0.9994,0.001,,1.588,,,169.0,,,,,
66961,66961,0,43426.0,2026-08-09T05:44:13,668.5,1735,1.929,2.9993,1.9981,1.0012,0.9995,0.001,,1.637,,,169.0,,,,,
67962,67962,0,44091.0,2026-08-09T05:55:18,651.7,1741,1.930,3.0029,1.9815,1.0214,0.9989,0.001,,2.089,,,169.0,,,,,
68973,68973,0,44758.0,2026-08-09T06:06:24,651.5,1755,1.918,3.006,1.9797,1.0263,0.999,0.0011,,2.254,,,169.0,,,,,
69985,69985,0,45426.0,2026-08-09T06:17:32,652.1,1746,1.937,2.9981,1.9768,1.0213,0.9978,0.001,,1.853,,,169.0,,,,,
70992,70992,0,46091.0,2026-08-09T06:28:38,652.6,1754,1.916,3.0115,1.9736,1.0379,0.9994,0.001,,2.225,,,168.996,,,,,
71996,71996,0,46757.0,2026-08-09T06:39:43,648.3,1740,1.927,3.0017,1.9853,1.0164,0.9995,0.001,,2.077,,,168.979,,,,,
72997,72997,0,47423.0,2026-08-09T06:50:49,659.1,1747,1.917,2.9712,1.9704,1.0008,0.9994,0.001,,1.83,,,168.85,,,,,
73986,73986,0,48088.0,2026-08-09T07:01:54,663.0,1745,1.915,2.9754,1.9882,0.9872,0.9966,0.001,,1.525,,,168.688,,,,,
75000,75000,0,48753.0,2026-08-09T07:12:59,647.1,1741,1.904,2.987,1.9897,0.9973,0.9986,0.001,,1.684,,,168.523,,,,,
76015,76015,0,49418.0,2026-08-09T07:24:04,646.4,1749,1.920,2.9896,1.9777,1.0119,0.999,0.001,,1.981,,,168.348,,,,,
77030,77030,0,50083.0,2026-08-09T07:35:10,650.2,1749,1.936,2.9772,1.9867,0.9905,0.9988,0.001,,1.551,,,168.17,,,,,
78027,78027,0,50750.0,2026-08-09T07:46:16,670.3,1745,1.934,2.988,1.9949,0.9931,0.9991,0.001,,1.487,,,168.096,,,,,
79040,79040,0,51416.0,2026-08-09T07:57:22,646.5,1748,1.932,2.9805,1.987,0.9935,0.9993,0.001,,1.532,,,168.062,,,,,
79959,79959,0,52020.0,2026-08-09T08:07:26,650.3,1749,1.928,2.9888,1.978,1.0108,0.9993,0.001,,1.851,,,168.027,,,,,
80970,80970,0,52685.0,2026-08-09T08:18:31,650.1,1747,1.921,2.9719,1.9819,0.99,0.9994,0.001,,1.609,,,168.016,,,,,
82002,82002,0,56401.0,2026-08-09T09:20:28,1544.6,1748,1.926,2.9712,1.9775,0.9937,0.9992,0.0009,,1.563,,,168.008,,,,,
83013,83013,1,58048.0,2026-08-09T10:41:56,1636.7,1744,1.929,2.973,1.9749,0.9981,0.9991,0.001,,1.758,,,168.01,,,,,
83996,83996,1,59638.0,2026-08-09T11:08:25,1617.8,1745,1.946,2.9819,1.9739,1.008,0.9996,0.001,,1.927,,,168.015,,,,,
84998,84998,1,61289.0,2026-08-09T11:35:56,1567.3,1752,1.954,2.9875,1.9713,1.0162,0.9976,0.001,,1.944,,,168.037,,,,,
86002,86002,1,,2026-08-09T12:02:17,,1749,1.946,2.991,1.9791,1.0119,,,,1.775,,,,,,,,
87007,87007,1,66201.0,2026-08-09T12:57:48,614.2,1747,1.945,2.9861,1.9735,1.0126,0.9993,0.001,,1.845,,,168.026,,,,,
87961,87961,1,66806.0,2026-08-09T13:07:53,621.0,1742,1.917,2.9921,1.9695,1.0226,0.9989,0.0009,,2.056,,,168.029,,,,,
88996,88996,1,,2026-08-09T13:18:51,,1743,1.926,2.9742,1.9721,1.0021,,,,1.701,,,,,,,,
89956,89956,1,68077.0,2026-08-09T13:29:04,623.8,1742,1.919,2.9778,1.9813,0.9965,0.9993,0.0009,,1.52,,,168.012,,,,,
91000,91000,1,68743.0,2026-08-09T13:40:11,624.5,1744,1.921,2.9776,1.9787,0.9989,0.9993,0.0009,,1.55,,,168.01,,,,,
92040,92040,1,69409.0,2026-08-09T13:51:17,626.9,1748,1.919,2.9779,1.9604,1.0175,0.9992,0.0009,,2.098,,,168.006,,,,,
92981,92981,1,70015.0,2026-08-09T14:01:22,632.5,1747,1.941,2.9837,1.977,1.0067,0.9988,0.001,,1.826,,,168.0,,,,,
94023,94023,1,70682.0,2026-08-09T14:12:30,626.7,1747,1.943,2.9917,1.9802,1.0115,0.999,0.001,,1.647,,,168.0,,,,,
95003,95003,1,71596.0,2026-08-09T14:27:43,594.6,1751,1.935,3.0132,2.0348,0.9784,0.9989,0.0009,,1.945,,,168.0,,,,,
95971,95971,1,72571.0,2026-08-09T14:43:59,594.6,1754,1.919,2.9706,1.971,0.9996,0.9953,0.001,,1.691,,,168.0,,,,,
97005,97005,1,73607.0,2026-08-09T15:01:14,594.1,1745,1.856,2.9879,1.9835,1.0044,0.9993,0.001,,1.816,,,168.0,,,,,
97981,97981,1,74583.0,2026-08-09T15:17:31,594.8,1741,1.862,2.9682,1.9836,0.9846,0.9992,0.001,,1.67,,,168.0,,,,,
99025,99025,1,75616.0,2026-08-09T15:34:44,594.7,1742,1.868,2.9521,1.9797,0.9724,0.9992,0.001,,1.464,,,168.0,,,,,
99987,99987,1,76529.0,2026-08-09T15:49:56,595.1,1746,1.906,2.9699,1.991,0.9789,0.9995,0.001,,1.49,,,168.0,,,,,
101005,101005,1,77508.0,2026-08-09T16:06:16,597.4,1755,1.922,2.9607,1.9855,0.9752,0.9994,0.0009,,1.464,,,168.0,,,,,
102013,102013,1,78483.0,2026-08-09T16:22:30,596.0,1748,1.924,2.9625,1.9877,0.9748,0.999,0.001,,1.443,,,168.0,,,,,
102976,102976,1,79398.0,2026-08-09T16:37:46,596.3,1749,1.926,2.9613,1.9868,0.9745,0.9988,0.001,,1.442,,,168.0,,,,,
103994,103994,1,80371.0,2026-08-09T16:53:58,595.6,1753,1.936,2.9774,1.9717,1.0057,0.9993,0.001,,1.695,,,167.913,,,,,
105027,105027,1,81343.0,2026-08-09T17:10:10,596.3,1741,1.960,2.9683,1.9591,1.0092,0.9992,0.001,,1.746,,,167.968,,,,,
105982,105982,1,82252.0,2026-08-09T17:25:20,596.5,1743,1.953,2.9696,1.9675,1.0021,0.9983,0.001,,1.623,,,167.982,,,,,
107017,107017,1,83225.0,2026-08-09T17:41:33,596.1,1738,1.959,2.9537,1.9658,0.9879,0.9991,0.0009,,1.576,,,167.982,,,,,
107988,107988,1,84137.0,2026-08-09T17:56:45,597.2,1744,1.942,2.9587,1.9529,1.0058,0.9996,0.0009,,1.736,,,167.983,,,,,
109015,109015,1,85112.0,2026-08-09T18:13:00,598.5,1742,1.960,2.9589,1.9704,0.9885,0.9986,0.0009,,1.701,,,167.986,,,,,
109986,109986,1,86028.0,2026-08-09T18:28:15,598.3,1735,1.961,2.9594,1.9698,0.9896,0.9987,0.001,,1.598,,,167.984,,,,,
110982,110982,1,87004.0,2026-08-09T18:44:31,599.3,1744,1.959,2.9637,1.9643,0.9994,0.9993,0.001,,1.801,,,167.971,,,,,
111990,111990,1,87982.0,2026-08-09T19:00:50,598.2,1735,1.931,2.9656,1.9677,0.9979,0.9991,0.001,,1.875,,,167.947,,,,,
112983,112983,1,89146.0,2026-08-09T19:20:13,601.9,1738,1.838,2.9895,2.0111,0.9784,0.999,0.0011,,1.946,,,167.838,,,,,
113976,113976,1,90302.0,2026-08-09T19:39:30,599.4,1742,1.846,2.9961,2.0236,0.9725,0.9992,0.0011,,1.745,,,167.646,,,,,
114995,114995,1,91462.0,2026-08-09T19:58:50,598.4,1741,1.904,2.9575,1.9773,0.9802,0.9991,0.001,,2.732,,,167.0,,,,,
116022,116022,1,92497.0,2026-08-09T20:16:05,599.9,1743,1.874,2.9539,1.9923,0.9616,0.9993,0.001,,1.669,,,167.0,,,,,
137925,137925,1,106913.0,2026-08-10T00:16:21,639.8,1744,1.950,2.9364,1.973,0.9634,0.9985,0.0008,,1.52,,,167.0,,,,,
139038,139038,1,107640.0,2026-08-10T00:28:28,638.4,1742,1.945,2.9509,1.9719,0.979,0.9984,0.0009,,1.577,,,167.0,,,,,
140009,140009,1,108366.0,2026-08-10T00:40:34,631.9,1752,1.947,2.9725,1.9656,1.0069,0.9994,0.0009,,2.259,,,167.0,,,,,
140973,140973,1,109093.0,2026-08-10T00:52:41,628.5,1749,1.851,2.9536,1.964,0.9896,0.9973,0.001,,2.147,,,167.0,,,,,
142003,142003,1,109822.0,2026-08-10T01:04:50,657.0,1747,1.808,2.9692,1.9793,0.9899,0.9993,0.001,,1.78,,,167.0,,,,,
143018,143018,1,110489.0,2026-08-10T01:15:56,636.7,1754,1.830,2.9631,1.9587,1.0044,0.9994,0.001,,2.153,,,167.0,,,,,
144030,144030,1,111155.0,2026-08-10T01:27:03,644.1,1747,1.937,2.9756,1.9708,1.0048,0.9982,0.0009,,2.43,,,167.0,,,,,
145042,145042,1,111820.0,2026-08-10T01:38:08,642.1,1748,1.928,2.9606,1.9771,0.9835,0.9993,0.0009,,2.005,,,167.0,,,,,
145966,145966,1,112426.0,2026-08-10T01:48:14,639.8,1749,1.925,2.9572,1.9761,0.9811,0.9994,0.0009,,1.722,,,167.0,,,,,
166018,166018,1,125690.0,2026-08-10T05:29:18,666.7,1741,1.848,2.9507,1.9695,0.9812,0.9994,0.0009,,1.841,,,166.949,,,,,
166969,166969,1,126544.0,2026-08-10T05:43:32,606.1,1738,1.861,2.9725,1.9646,1.0079,0.9994,0.0009,,2.029,,,166.934,,,,,
168021,168021,1,127581.0,2026-08-10T06:00:49,608.1,1743,1.853,2.9504,1.9763,0.9741,0.9994,0.0008,,1.697,,,166.879,,,,,
168969,168969,1,128500.0,2026-08-10T06:16:08,610.0,1744,1.871,2.9514,1.983,0.9684,0.9991,0.0008,,1.791,,,166.89,,,,,
169983,169983,1,129471.0,2026-08-10T06:32:19,612.7,1745,1.875,2.9577,1.9821,0.9756,0.9993,0.0008,,1.618,,,166.9,,,,,
170987,170987,1,130449.0,2026-08-10T06:48:37,611.5,1744,1.874,2.9579,1.9843,0.9736,0.9995,0.0008,,1.61,,,166.897,,,,,
171991,171991,1,131421.0,2026-08-10T07:04:49,617.5,1746,1.874,2.9547,1.9734,0.9813,0.9995,0.0008,,1.861,,,166.909,,,,,
172989,172989,1,132399.0,2026-08-10T07:21:07,622.9,1741,1.848,2.9386,1.9644,0.9742,0.9994,0.0008,,1.735,,,166.93,,,,,
174012,174012,1,133438.0,2026-08-10T07:38:26,612.3,1740,1.853,2.9396,1.9647,0.9749,0.9993,0.0008,,1.675,,,166.947,,,,,
175009,175009,1,,2026-08-10T07:56:21,,1743,1.879,2.9392,1.9708,0.9684,,,,1.699,,,,,,,,
176012,176012,1,135773.0,2026-08-10T08:17:21,600.4,1752,1.855,2.9643,1.9888,0.9755,0.9993,0.0009,,1.975,,,166.809,,,,,
176989,176989,1,137188.0,2026-08-10T08:40:55,599.7,1746,1.917,2.9474,1.989,0.9584,0.9982,0.0009,,1.83,,,166.629,,,,,
178011,178011,1,138658.0,2026-08-10T09:05:25,600.5,1753,1.886,2.9573,2.0033,0.954,0.999,0.0009,,1.703,,,166.434,,,,,
178989,178989,1,140072.0,2026-08-10T09:28:59,600.7,1752,1.888,2.9587,2.0027,0.956,0.999,0.0009,,1.812,,,166.246,,,,,
180001,180001,1,141542.0,2026-08-10T09:53:30,601.1,1745,1.914,2.9279,1.9866,0.9413,0.9994,0.0009,,1.944,,,166.055,,,,,
180994,180994,1,142952.0,2026-08-10T10:16:59,600.6,1745,1.923,2.9457,1.9917,0.954,0.9995,0.0009,,1.882,,,166.0,,,,,
181985,181985,1,144362.0,2026-08-10T10:40:29,600.3,1753,1.922,2.9407,2.0022,0.9385,0.999,0.0009,,1.604,,,165.996,,,,,
183002,183002,1,145769.0,2026-08-10T11:03:56,600.5,1748,1.911,2.9363,1.9898,0.9465,0.9989,0.0008,,1.762,,,165.996,,,,,
184017,184017,1,147117.0,2026-08-10T11:26:24,605.6,1750,1.916,2.9427,1.9689,0.9738,0.9994,0.0008,,2.162,,,165.996,,,,,
184979,184979,1,148153.0,2026-08-10T11:43:41,623.7,1743,1.862,2.953,1.975,0.978,0.9987,0.0008,,1.898,,,165.996,,,,,
186018,186018,1,149003.0,2026-08-10T11:57:50,633.6,1728,1.960,2.9531,1.9395,1.0136,0.9995,0.001,,1.668,,,166.111,,,,,
187031,187031,1,149669.0,2026-08-10T12:08:57,649.8,1724,1.958,2.9546,1.9362,1.0184,0.9993,0.001,,1.807,,,166.314,,,,,
187961,187961,1,150275.0,2026-08-10T12:19:03,635.4,1733,1.941,2.9437,1.9409,1.0028,0.9991,0.0008,,2.155,,,166.496,,,,,
188961,188961,1,150941.0,2026-08-10T12:30:08,668.5,1733,1.974,2.9412,1.9521,0.9891,0.9996,0.0008,,1.89,,,166.691,,,,,
190012,190012,1,151669.0,2026-08-10T12:42:17,685.1,1731,1.975,2.9392,1.9508,0.9884,0.9994,0.0008,,1.671,,,166.896,,,,,
190973,190973,1,152337.0,2026-08-10T12:53:25,681.2,1735,1.971,2.9413,1.9545,0.9868,0.9996,0.0008,,1.836,,,167.0,,,,,
192021,192021,1,153066.0,2026-08-10T13:05:33,679.2,1731,1.992,2.9522,1.9516,1.0006,0.9996,0.0008,,2.191,,,167.0,,,,,
192975,192975,1,153733.0,2026-08-10T13:16:41,686.2,1738,1.974,2.9621,1.9609,1.0012,0.9997,0.0008,,2.004,,,167.0,,,,,
194011,194011,1,,2026-08-10T13:28:38,,1734,1.982,2.9457,1.9549,0.9908,,,,1.809,,,,,,,,
194986,194986,1,155125.0,2026-08-10T13:39:52,681.9,1738,1.987,2.9508,1.9479,1.0029,0.9992,0.0008,,2.07,,,167.0,,,,,
196025,196025,1,155853.0,2026-08-10T13:52:00,686.6,1725,1.998,2.9495,1.9538,0.9957,0.9988,0.0008,,2.269,,,167.0,,,,,
196968,196968,1,156520.0,2026-08-10T14:03:08,686.2,1741,1.962,2.9377,1.9373,1.0004,0.9995,0.0008,,1.684,,,166.971,,,,,
197990,197990,1,157249.0,2026-08-10T14:15:16,692.2,1743,1.965,2.935,1.9433,0.9917,0.9995,0.0009,,1.732,,,166.985,,,,,
199041,199041,1,157975.0,2026-08-10T14:27:23,679.1,1748,1.956,2.9513,1.946,1.0053,0.9996,0.0008,,1.747,,,166.979,,,,,
200007,200007,1,158642.0,2026-08-10T14:38:30,679.2,1741,1.970,2.9245,1.9423,0.9822,0.9995,0.0008,,1.735,,,166.979,,,,,
201016,201016,1,159309.0,2026-08-10T14:49:37,635.6,1727,1.964,2.9356,1.9408,0.9948,0.9994,0.0008,,1.751,,,166.982,,,,,
202045,202045,1,159976.0,2026-08-10T15:00:44,634.9,1731,1.963,2.9215,1.9372,0.9843,0.9985,0.0008,,1.621,,,166.984,,,,,
202966,202966,1,160582.0,2026-08-10T15:10:50,648.3,1729,1.964,2.9373,1.9386,0.9987,0.9994,0.0008,,1.786,,,166.98,,,,,
203991,203991,1,161247.0,2026-08-10T15:21:55,635.8,1730,1.973,2.9403,1.9391,1.0012,0.9995,0.0008,,1.916,,,166.984,,,,,
205015,205015,1,161914.0,2026-08-10T15:33:02,637.4,1737,1.997,2.9513,1.953,0.9983,0.9991,0.0009,,1.94,,,166.988,,,,,
206045,206045,1,162581.0,2026-08-10T15:44:09,633.8,1735,1.974,2.9561,1.9571,0.999,0.999,0.0009,,1.793,,,166.99,,,,,
206979,206979,1,163187.0,2026-08-10T15:54:15,634.0,1739,1.973,2.9572,1.9531,1.0041,0.9991,0.0009,,1.981,,,166.994,,,,,
207990,207990,1,163854.0,2026-08-10T16:05:21,638.6,1735,1.986,2.9416,1.9361,1.0055,0.9994,0.0008,,1.939,,,167.0,,,,,
209010,209010,1,164520.0,2026-08-10T16:16:28,635.6,1728,1.982,2.9441,1.9472,0.9969,0.9992,0.0008,,1.792,,,167.0,,,,,
210033,210033,1,165188.0,2026-08-10T16:27:36,639.5,1729,1.978,2.9362,1.9404,0.9958,0.9963,0.0008,,1.724,,,167.0,,,,,
211039,211039,1,165855.0,2026-08-10T16:38:42,639.1,1729,1.981,2.9626,1.9748,0.9878,0.9995,0.0008,,1.651,,,167.0,,,,,
211973,211973,1,166461.0,2026-08-10T16:48:49,635.0,1719,2.007,2.9394,1.942,0.9974,0.9991,0.0008,,1.828,,,167.0,,,,,
213003,213003,1,167128.0,2026-08-10T16:59:56,634.0,1725,1.990,2.9342,1.9351,0.9991,0.9995,0.0008,,1.74,,,167.0,,,,,
214018,214018,1,167795.0,2026-08-10T17:11:02,649.5,1728,1.976,2.9334,1.9387,0.9947,0.9994,0.0009,,1.705,,,167.0,,,,,
214997,214997,1,168461.0,2026-08-10T17:22:08,669.3,1727,1.971,2.9308,1.9331,0.9977,0.9994,0.0008,,1.729,,,167.0,,,,,
216014,216014,1,169128.0,2026-08-10T17:33:15,633.0,1735,2.000,2.9337,1.939,0.9947,0.9993,0.0009,,1.802,,,167.0,,,,,
216954,216954,1,169734.0,2026-08-10T17:43:21,631.6,1725,1.995,2.9394,1.9504,0.989,0.9992,0.0009,,1.774,,,167.0,,,,,
217975,217975,1,170400.0,2026-08-10T17:54:27,631.9,1727,1.996,2.9503,1.9588,0.9915,0.9995,0.0009,,1.725,,,167.0,,,,,
219009,219009,1,171066.0,2026-08-10T18:05:34,633.7,1726,2.006,2.956,1.9625,0.9935,0.9995,0.0008,,1.728,,,167.0,,,,,
