cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
185000,185000,0,127453.7,,819.8,1161.3,2.7302,1.7109,1.3125,0.3945,,,,1.547,,,,,,
186000,186000,0,128119.7,,801.5,1132.6,2.7701,1.6875,1.2734,0.4121,,,,2.219,,,,,,
187000,187000,0,128786.7,,760.3,1160.3,2.7252,2.0156,1.6172,0.4023,,,,2.344,,,,,,
188000,188000,0,129455.7,,789.3,1172.8,2.6897,1.6562,1.2188,0.4375,,,,3.094,,,,,,
189000,189000,0,130124.7,,820.7,1136.8,2.7587,1.7656,1.3672,0.3984,,,,2.203,,,,,,
190000,190000,0,130791.7,,769.0,1175.4,2.7038,1.6797,1.2969,0.3809,,,,1.773,,,,,,
191000,191000,0,131458.7,,776.9,1180.6,2.6718,2.0312,1.5781,0.457,,,,3.25,,,,,,
192000,192000,0,132126.7,,775.7,1161.8,2.7193,2.0,1.5859,0.418,,,,2.484,,,,,,
193000,193000,0,132793.7,,783.5,1167.6,2.7244,1.8516,1.3906,0.4609,,,,2.734,,,,,,
194000,194000,0,133465.7,,807.7,1161.3,2.7167,1.9375,1.5156,0.418,,,,1.414,,,,,,
195000,195000,0,134136.7,,782.5,1180.1,2.7028,2.0,1.5938,0.4004,,,,2.0,,,,,,
196000,196000,0,134811.7,,776.7,1181.6,2.6949,1.7891,1.3594,0.4277,,,,2.203,,,,,,
197000,197000,0,135489.7,,787.7,1148.8,2.7487,1.7891,1.375,0.4082,,,,1.219,,,,,,
198000,198000,0,136173.7,,777.9,1159.8,2.7184,1.7891,1.3516,0.4336,,,,3.219,,,,,,
199000,199000,0,136851.7,,759.7,1169.7,2.7136,1.7812,1.3906,0.3848,,,,0.934,,,,,,
200000,200000,0,137530.7,,788.2,1111.2,2.7768,1.7188,1.3281,0.3867,,,,1.141,,,,,,
201000,201000,0,138212.7,,790.4,1147.8,2.7211,1.75,1.3516,0.3984,,,,2.25,,,,,,
202000,202000,0,138895.7,,780.4,1163.4,2.7328,1.75,1.3125,0.4336,,,,2.109,,,,,,
203000,203000,0,139580.7,,853.9,1206.5,2.6277,1.7812,1.3828,0.3984,,,,0.941,,,,,,
204000,204000,0,140270.7,,874.7,1147.3,2.7327,2.0156,1.5938,0.4219,,,,2.422,,,,,,
205000,205000,0,140953.7,,763.3,1160.8,2.7346,1.8203,1.3906,0.4277,,,,1.211,,,,,,
206000,206000,0,141638.7,,778.1,1155.1,2.7332,1.875,1.4609,0.4082,,,,1.234,,,,,,
207000,207000,0,142321.7,,771.1,1152.5,2.7234,1.7734,1.3906,0.3809,,,,0.898,,,,,,
208000,208000,0,143001.7,,771.3,1186.8,2.6628,2.0781,1.625,0.4453,,,,2.688,,,,,,
209000,209000,0,143684.7,,770.1,1154.0,2.7415,2.0625,1.6094,0.4414,,,,2.703,,,,,,
210000,210000,0,144362.7,,764.3,1136.8,2.7660,1.8125,1.3359,0.4727,,,,3.328,,,,,,
211000,211000,0,145039.7,,782.7,1135.8,2.7826,1.875,1.4531,0.4199,,,,1.492,,,,,,
212000,212000,0,145719.7,,800.6,1205.0,2.6486,1.8281,1.4141,0.4102,,,,1.016,,,,,,
213000,213000,0,146398.7,,794.4,1184.7,2.7057,1.8828,1.4688,0.4102,,,,1.555,,,,,,
214000,214000,0,147084.7,,815.1,1182.6,2.6778,1.7812,1.375,0.4062,,,,1.617,,,,,,
215000,215000,0,147778.7,,830.1,1161.8,2.7345,1.7891,1.375,0.4141,,,,2.125,,,,,,
216000,216000,0,148466.7,,778.9,1172.8,2.6689,1.9531,1.5547,0.3965,,,,1.375,,,,,,
217000,217000,0,149149.7,,752.3,1161.8,2.7185,1.7578,1.3047,0.4492,,,,2.469,,,,,,
218000,218000,0,149828.7,,796.5,1175.9,2.7133,2.0,1.5547,0.4434,,,,2.812,,,,,,
219000,219000,0,150514.7,,778.9,1178.5,2.7086,1.7578,1.3438,0.4121,,,,1.305,,,,,,
220000,220000,0,151207.7,,776.2,1179.5,2.7135,1.9453,1.5312,0.4141,,,,1.945,,,,,,
221000,1000,1,152340.7,,766.0,1194.6,2.6394,1.7344,1.3438,0.3867,,,,1.062,,,,,,resume (warm restart after macOS update)
222000,2000,1,153017.7,,775.7,1141.0,2.7729,1.7109,1.3203,0.3848,,,,1.32,,,,,,
223000,3000,1,153694.7,,775.0,1144.1,2.7477,1.9531,1.5156,0.4316,,,,2.094,,,,,,
224000,4000,1,154374.7,,766.2,1161.8,2.7294,1.7578,1.3594,0.3965,,,,0.949,,,,,,
225000,5000,1,155058.7,,800.6,1161.3,2.7024,1.8125,1.375,0.4375,,,,2.938,,,,,,
226000,6000,1,155739.7,,814.9,1160.3,2.7530,1.75,1.3516,0.3945,,,,1.516,,,,,,
227000,7000,1,156424.7,,757.1,1156.1,2.7347,1.7734,1.375,0.3984,,,,1.031,,,,,,
228000,8000,1,157106.7,,766.3,1186.3,2.6738,1.7891,1.3672,0.4199,,,,2.297,,,,,,
229000,9000,1,157789.7,,771.6,1125.3,2.7637,1.8516,1.4297,0.4219,,,,1.25,,,,,,
230000,10000,1,158471.7,,750.5,1155.1,2.7691,1.7891,1.3828,0.4023,,,,1.07,,,,,,
231000,11000,1,159156.7,,794.8,1156.6,2.7302,1.6875,1.2578,0.4297,,,,2.141,,,,,,
232000,12000,1,159843.7,,813.0,1138.4,2.7488,1.7578,1.375,0.3809,,,,1.523,,,,,,
233000,13000,1,160527.7,,776.3,1198.2,2.6309,1.8828,1.4062,0.4727,,,,2.938,,,,,,
234000,14000,1,161214.7,,772.8,1159.8,2.7223,1.6875,1.2344,0.4492,,,,2.859,,,,,,
235000,15000,1,161899.7,,800.8,1149.3,2.7520,1.7656,1.3516,0.4082,,,,1.477,,,,,,
236000,16000,1,162583.7,,776.2,1148.3,2.7184,2.125,1.6953,0.4238,,,,3.234,,,,,,
237000,17000,1,163269.7,,761.8,1155.1,2.7412,1.9062,1.4922,0.4141,,,,2.109,,,,,,
238000,18000,1,163957.7,,815.9,1149.3,2.7732,1.8672,1.4609,0.4062,,,,1.773,,,,,,
239000,19000,1,164644.7,,781.1,1187.8,2.7060,1.9609,1.5312,0.4258,,,,1.633,,,,,,
240000,20000,1,165327.7,,758.5,1161.8,2.7129,2.0,1.5938,0.4062,,,,2.109,,,,,,
241000,21000,1,166013.7,,770.5,1182.1,2.7087,1.7266,1.3125,0.4082,,,,1.758,,,,,,
