step,pElo,nll
21676,542.182,3.71215
21700,570.632,3.60815
21726,570.632,3.57658
21751,574.056,3.63981
21776,571.491,3.64428
21801,556.655,3.65488
21826,564.575,3.67751
21850,575.757,3.63622
21876,534.741,3.69216
21901,546.762,3.67677
21926,552.188,3.67852
21950,559.312,3.65991
21975,562.828,3.59113
22001,574.907,3.63329
22026,572.347,3.64028
22051,563.702,3.69283
22075,569.772,3.67452
22100,591.602,3.71146
22126,601.332,3.63383
22151,544.02,3.64104
22175,536.615,3.72677
22201,556.655,3.69268
22226,583.333,3.6446
22250,548.579,3.65905
22276,567.181,3.65915
22300,566.314,3.62593
22326,567.181,3.65276
22350,537.548,3.65094
22376,576.605,3.63002
22400,560.194,3.61836
22426,566.314,3.65978
22451,529.063,3.68611
22476,575.757,3.63674
22501,539.408,3.63897
22525,544.936,3.67236
22550,581.66,3.71959
22576,561.074,3.68178
22600,536.615,3.76617
22626,593.238,3.63937
22651,588.312,3.66112
22665,571.491,3.68903
22675,545.85,3.6925
22701,515.468,3.70538
22726,517.441,3.75719
22751,520.381,3.73693
22776,544.02,3.7433
22801,565.445,3.66842
22825,584.999,3.64861
22851,511.489,3.7302
22876,535.679,3.74719
22901,580.822,3.81013
22926,617.122,3.68166
22950,583.333,3.70846
22975,566.314,3.73299
23000,561.952,3.67881
23026,574.907,3.70895
23051,528.108,3.77839
23076,553.981,3.67622
23102,594.054,3.63527
23126,592.421,3.64891
23151,589.96,3.65198
23175,579.14,3.629
23201,623.3,3.58788
23225,597.303,3.6444
23251,564.575,3.69975
23276,579.14,3.66944
23300,624.067,3.57645
23326,566.314,3.66639
23352,571.491,3.66345
23377,572.347,3.67645
23401,598.919,3.64754
23426,579.14,3.64925
23451,553.086,3.71384
23475,583.333,3.67547
23501,601.332,3.59865
23526,610.08,3.60046
23550,609.291,3.5601
23575,587.486,3.57888
23601,613.222,3.53796
23626,612.438,3.48971
23651,586.659,3.56197
23675,598.111,3.57769
23702,570.632,3.63471
23725,566.314,3.605
23750,609.291,3.56906
23776,630.919,3.60646
23801,628.645,3.58771
23826,620.992,3.5774
23850,575.757,3.62782
23876,589.96,3.65883
23900,573.202,3.64781
23925,548.579,3.80456
23951,564.575,3.5912
23975,630.919,3.54713
24000,584.167,3.57168
24026,566.314,3.59063
24051,560.194,3.65546
24076,600.529,3.57726
24100,617.122,3.5767
24125,583.333,3.64606
24151,590.782,3.60812
24175,589.96,3.60053
24200,614.005,3.60139
24226,605.328,3.60395
24251,608.501,3.60327
24276,587.486,3.64296
24301,592.421,3.637
24326,598.111,3.6453
24351,643.626,3.59183
24375,601.332,3.63707
24400,633.936,3.57534
24426,623.3,3.56666
24450,653.876,3.58842
24475,619.447,3.64095
24501,617.898,3.61978
24525,614.005,3.61996
24550,598.111,3.66376
24575,592.421,3.62921
24600,613.222,3.58997
24625,591.602,3.63547
24651,627.885,3.59923
24675,601.332,3.59373
24700,600.529,3.57445
24725,589.96,3.57005
24750,630.162,3.56698
24776,587.486,3.65142
24801,589.96,3.68179
24826,632.43,3.58087
24850,620.992,3.58961
24876,620.992,3.56222
24901,614.786,3.60078
24926,592.421,3.62739
24951,602.935,3.59588
24975,603.734,3.5818
25001,610.08,3.58386
25026,582.497,3.62098
25051,598.111,3.6323
25075,602.134,3.62253
25100,595.681,3.57897
25126,618.674,3.51997
25151,611.653,3.51283
25175,557.543,3.70075
25200,576.605,3.79733
25225,601.332,3.67743
25250,631.675,3.59
25276,601.332,3.64255
25301,638.43,3.57025
25325,622.532,3.76415
25351,619.447,3.5904
25375,654.601,3.48036
25401,590.782,3.59123
25425,593.238,3.61495
25451,599.725,3.56589
25476,612.438,3.57125
25500,579.982,3.6028
25526,577.452,3.59633
25550,610.867,3.54328
25576,576.605,3.60332
25601,587.486,3.60174
25626,616.344,3.56236
25651,590.782,3.62273
25676,593.238,3.58805
25701,598.919,3.55952
25726,606.123,3.55508
25751,601.332,3.56404
25776,593.238,3.58548
25801,581.66,3.60862
25825,561.074,3.64114
25851,607.71,3.54114
25875,570.632,3.61415
25900,617.122,3.51859
25926,615.566,3.55928
25951,611.653,3.5564
25976,620.22,3.53003
26001,630.162,3.52949
26026,612.438,3.54109
26051,601.332,3.56406
26076,633.936,3.52449
26101,644.364,3.4921
26126,634.688,3.49632
26151,614.005,3.56933
26175,603.734,3.56326
26200,584.167,3.54399
26226,583.333,3.59902
26251,600.529,3.51354
26276,577.452,3.63024
26301,600.529,3.7153
26326,604.532,3.67007
26351,614.786,3.63871
26375,608.501,3.61666
26401,617.122,3.63558
26426,602.134,3.64351
26451,643.626,3.60734
26475,626.361,3.63728
26501,603.734,3.60558
26526,605.328,3.55651
26551,649.506,3.47235
26576,617.122,3.51299
26601,593.238,3.61017
26626,600.529,3.56724
26651,556.655,3.7389
26677,606.123,3.6289
26701,599.725,3.57911
26726,577.452,3.60456
26751,613.222,3.51561
26775,584.167,3.56594
26801,624.833,3.53767
26826,589.137,3.58348
26851,613.222,3.54046
26877,589.96,3.59865
26901,597.303,3.58744
26926,602.134,3.55335
26951,588.312,3.59984
26975,602.935,3.57665
27002,602.134,3.57832
27026,594.868,3.59091
27051,615.566,3.54688
27076,605.328,3.58506
27101,605.328,3.56269
27127,608.501,3.55859
27151,627.123,3.47979
27176,598.919,3.55838
27201,552.188,3.64895
27227,587.486,3.61676
27251,574.907,3.6437
27276,658.213,3.42118
27301,636.188,3.46643
27326,583.333,3.60758
27350,584.167,3.63394
27376,596.493,3.61923
27401,594.054,3.67592
27426,603.734,3.58956
27451,577.452,3.63069
27476,593.238,3.65083
27501,603.734,3.60237
27526,616.344,3.60761
27551,594.054,3.59809
27576,605.328,3.56531
27601,603.734,3.56341
27627,615.566,3.59139
27650,602.134,3.61064
27676,590.782,3.60656
27701,584.999,3.5988
27726,586.659,3.64039
27750,601.332,3.57595
27776,602.935,3.58231
27801,605.328,3.57169
27825,611.653,3.526
27851,610.08,3.55943
27875,604.532,3.57635
27902,610.08,3.51988
27926,598.111,3.54389
27951,575.757,3.61371
27976,577.452,3.59237
28001,576.605,3.63431
28026,599.725,3.58319
28050,601.332,3.58813
28076,613.222,3.55945
28101,590.782,3.595
28126,619.447,3.56979
28151,624.067,3.54691
28176,602.134,3.60344
28201,615.566,3.59375
28226,607.71,3.58921
28250,600.529,3.60011
28275,598.111,3.61548
28300,584.167,3.60784
28326,582.497,3.61382
28351,595.681,3.62062
28375,582.497,3.66665
28402,600.529,3.55356
28426,606.123,3.5963
28450,557.543,3.64274
28476,579.14,3.62709
28500,580.822,3.60013
28526,619.447,3.48852
