step,pElo,nll
516876,574.907,6.23719
516901,574.907,6.28949
516926,577.452,6.26908
516950,575.757,6.27081
516975,576.605,6.26185
517002,574.907,6.27367
517026,579.14,6.26565
517051,577.452,6.2561
517076,577.452,6.26654
517101,575.757,6.27936
517126,574.056,6.26217
517150,577.452,6.27363
517176,576.605,6.24758
517202,573.202,6.25952
517226,576.605,6.25839
517252,575.757,6.26862
517276,577.452,6.25367
517300,575.757,6.25432
517327,575.757,6.26648
517351,575.757,6.25814
517376,578.297,6.2622
517400,575.757,6.26493
517426,572.347,6.28409
517452,574.056,6.26265
517477,574.056,6.26651
517501,570.632,6.27805
517525,571.491,6.24559
517550,573.202,6.25294
517577,574.056,6.24308
517601,574.907,6.26836
517626,573.202,6.27569
517650,574.907,6.25743
517675,575.757,6.27868
517701,574.907,6.27056
517726,573.202,6.27002
517750,574.056,6.26051
517776,574.056,6.27363
517802,571.491,6.26309
517825,574.907,6.26159
517851,572.347,6.26896
517877,568.91,6.26981
517900,569.772,6.28779
517925,570.632,6.28435
517951,573.202,6.26762
517977,574.056,6.24792
518001,571.491,6.28436
518026,574.907,6.27878
518051,569.772,6.28573
518076,572.347,6.25293
518101,574.907,6.25674
518125,574.056,6.27249
518151,576.605,6.28732
518175,576.605,6.25903
518200,574.056,6.26769
518226,577.452,6.25662
518251,574.907,6.26753
518277,574.056,6.2477
518301,574.907,6.26556
518327,575.757,6.2645
518351,570.632,6.26449
518376,572.347,6.25218
518400,574.056,6.26684
518426,574.056,6.26406
518451,575.757,6.2696
518476,574.056,6.24725
518502,573.202,6.28387
518526,574.907,6.27339
518550,578.297,6.26309
518576,577.452,6.26923
518600,574.907,6.2867
518625,573.202,6.27045
518650,574.907,6.26121
518675,576.605,6.27718
518701,575.757,6.26477
518725,579.982,6.2703
518751,575.757,6.25659
518775,574.907,6.25593
518800,573.202,6.26278
518826,572.347,6.28974
518850,576.605,6.26139
518876,574.056,6.27352
518901,577.452,6.25664
518926,576.605,6.2613
518950,575.757,6.26863
518977,577.452,6.27342
519001,574.907,6.28127
519026,572.347,6.28825
519050,574.056,6.26304
519076,573.202,6.26415
519100,577.452,6.27921
519125,575.757,6.26639
519150,575.757,6.2425
519175,573.202,6.26378
519201,574.907,6.24439
519226,571.491,6.2642
519251,570.632,6.27655
519276,574.907,6.25713
519302,574.056,6.27475
519326,573.202,6.26551
519352,570.632,6.28163
519376,566.314,6.27606
519400,573.202,6.25634
519426,572.347,6.23925
519451,574.056,6.24244
519476,573.202,6.28955
519502,574.056,6.25996
519526,569.772,6.28898
519552,578.297,6.25054
519575,575.757,6.25824
519601,573.202,6.2732
519626,575.757,6.27337
519650,574.907,6.26331
519676,574.907,6.27944
519700,572.347,6.2737
519725,575.757,6.2507
519751,573.202,6.28266
519776,572.347,6.27354
519800,572.347,6.26766
519826,579.982,6.25114
519851,571.491,6.28762
519876,571.491,6.29577
519902,574.907,6.25039
519926,574.907,6.2527
519950,577.452,6.26074
519976,573.202,6.25512
520000,575.757,6.25175
520025,574.907,6.2965
520051,573.202,6.26871
520075,571.491,6.26889
520101,569.772,6.26445
520125,573.202,6.26669
520150,575.757,6.24817
520175,574.056,6.2653
520201,575.757,6.28267
520225,577.452,6.26874
520251,574.907,6.28668
520275,576.605,6.27699
520301,575.757,6.29291
520326,574.056,6.26499
520352,574.056,6.25529
520375,573.202,6.28381
520401,574.907,6.2891
520426,574.907,6.29745
520450,574.056,6.28361
520476,578.297,6.23796
520501,576.605,6.25447
520526,577.452,6.26206
520551,577.452,6.28375
520576,575.757,6.23448
520601,575.757,6.27293
520626,574.907,6.28725
520651,574.907,6.26729
520675,576.605,6.2531
520701,576.605,6.25085
520726,574.907,6.23951
520751,574.907,6.27056
520776,574.907,6.28168
520801,574.907,6.26449
520825,574.056,6.25781
520851,578.297,6.24995
520877,578.297,6.25399
520901,578.297,6.29273
520925,578.297,6.27447
520951,579.14,6.25126
520976,579.14,6.25998
521000,576.605,6.2694
521026,578.297,6.26988
521050,575.757,6.26696
521075,579.14,6.23086
521100,580.822,6.26268
521125,578.297,6.24235
521151,578.297,6.27814
521176,579.14,6.26564
521202,576.605,6.23462
521226,572.347,6.24925
521251,576.605,6.24233
521276,576.605,6.26974
521301,576.605,6.25763
521325,574.907,6.25038
521350,568.91,6.25319
521376,574.056,6.24963
521401,574.056,6.24712
521426,569.772,6.29253
521451,574.907,6.26882
521476,574.056,6.27419
521501,570.632,6.26369
521525,574.056,6.28049
521551,571.491,6.27252
521575,574.056,6.26682
521601,576.605,6.25684
521625,573.202,6.25604
521650,574.907,6.27022
521676,573.202,6.24747
521701,576.605,6.24128
521726,574.056,6.26275
521750,569.772,6.25804
521776,574.056,6.23597
521800,573.202,6.24962
521826,571.491,6.28177
521850,574.907,6.26921
521876,574.907,6.27751
521901,569.772,6.28618
521926,572.347,6.27477
521950,574.056,6.26461
521975,576.605,6.26418
522000,574.056,6.28068
522026,574.907,6.25126
522050,575.757,6.25942
522076,572.347,6.27529
522101,573.202,6.25371
522126,572.347,6.24801
522150,574.056,6.24495
522175,572.347,6.24657
522200,572.347,6.2577
522226,575.757,6.25196
522251,574.907,6.24125
522276,575.757,6.24727
522301,575.757,6.24793
522325,577.452,6.22988
522350,576.605,6.26136
522375,574.907,6.27473
522400,574.056,6.27301
522426,574.907,6.26253
522450,572.347,6.27823
522476,570.632,6.24256
522501,573.202,6.26824
522526,572.347,6.27402
522550,574.907,6.27148
522576,576.605,6.26893
522600,573.202,6.27217
522626,573.202,6.26489
522650,573.202,6.26513
522676,573.202,6.27111
522700,575.757,6.25121
522725,573.202,6.23268
522751,574.907,6.2499
522775,574.056,6.22847
522800,575.757,6.24263
522825,574.056,6.26013
522850,574.907,6.23918
522876,574.907,6.26918
522901,572.347,6.27805
522925,572.347,6.257
522950,572.347,6.2888
522976,574.056,6.28828
523000,574.056,6.27372
523026,574.907,6.28449
523051,576.605,6.27143
523076,576.605,6.24971
523101,579.14,6.24593
523125,579.982,6.22173
523151,578.297,6.25084
523176,574.056,6.25357
523201,574.907,6.26153
523226,576.605,6.2712
523250,577.452,6.2599
523275,578.297,6.26202
523301,576.605,6.25231
523326,575.757,6.28062
523350,574.907,6.25094
523376,572.347,6.28926
523401,574.907,6.27274
523425,574.056,6.26774
523450,574.056,6.25777
523476,568.91,6.26089
523501,579.14,6.26564
523525,579.982,6.26682
523550,574.907,6.25459
523576,574.056,6.28865
523600,576.605,6.28638
523625,574.056,6.27558
523650,575.757,6.27346
523675,574.056,6.26736
523701,577.452,6.25513
523725,576.605,6.26902
523751,574.056,6.27848
523775,577.452,6.2746
523801,574.056,6.26481
523825,574.056,6.23114
523850,572.347,6.24606
523875,574.907,6.24619
523900,575.757,6.2489
