step,pElo,nll
29051,648.042,3.73012
29076,624.833,3.77104
29101,632.43,3.75218
29126,637.683,3.75706
29151,631.675,3.77164
29176,636.188,3.77339
29201,630.919,3.75517
29226,644.364,3.76552
29251,643.626,3.77299
29276,643.626,3.72341
29301,648.042,3.75525
29326,639.175,3.72006
29351,642.146,3.73679
29376,637.683,3.76036
29401,641.405,3.74668
29426,636.936,3.75961
29451,649.506,3.73485
29476,655.325,3.72095
29501,640.663,3.77611
29526,645.102,3.76168
29551,654.601,3.73516
29575,656.771,3.76799
29602,647.308,3.81398
29627,654.601,3.76781
29652,657.492,3.77831
29675,653.876,3.74843
29702,659.651,3.75472
29727,664.659,3.72476
29752,665.371,3.72536
29777,680.83,3.70231
29801,656.771,3.73023
29826,663.233,3.70103
29851,658.933,3.73004
29876,639.175,3.76511
29901,634.688,3.80676
29926,648.042,3.77008
29951,650.966,3.73464
29975,656.771,3.74406
30000,675.952,3.6663
30025,669.625,3.72635
30050,639.175,3.8975
30075,661.086,3.72841
30100,673.85,3.68359
30125,653.876,3.75758
30152,667.502,3.67361
30177,675.952,3.69753
30202,622.532,3.85058
30225,642.146,3.85419
30250,628.645,3.80868
30277,642.146,3.79742
30302,638.43,3.74555
30325,641.405,3.71363
30352,652.423,3.74258
30377,649.506,3.74943
30401,658.933,3.68717
30426,649.506,3.70531
30450,646.574,3.70956
30477,650.236,3.72756
30501,651.695,3.71635
30527,665.371,3.67897
30551,671.742,3.63285
30577,682.908,3.55973
30602,673.148,3.77469
30627,683.6,3.83107
30650,677.35,3.73904
30675,672.445,3.76385
30700,667.502,3.76932
30727,656.771,3.79148
30752,658.933,3.77899
30775,662.518,3.80269
30802,666.082,3.76922
30827,671.742,3.77209
30852,657.492,3.77749
30876,656.048,3.77268
30902,660.369,3.77903
30926,658.213,3.79965
30951,656.771,3.83614
30976,676.651,3.73142
31001,677.35,3.78013
31026,663.233,3.85586
31051,659.651,3.80604
31076,663.946,3.74521
31101,669.625,3.66457
31126,643.626,3.7679
31151,665.371,3.7109
31176,658.933,3.72729
31201,659.651,3.87645
31226,663.946,3.82855
31251,662.518,3.90593
31276,656.771,3.85527
31301,654.601,3.81024
31326,648.042,3.81706
31351,662.518,3.76308
31377,651.695,3.79498
31401,669.625,3.76475
31426,671.037,3.77106
31451,645.838,3.81484
31476,625.597,3.81924
31501,630.162,3.85045
31526,640.663,3.83729
31551,643.626,3.82385
31576,642.146,3.81092
31601,656.771,3.76943
31626,630.919,3.78978
31651,656.048,3.76427
31676,663.946,3.72635
31701,643.626,3.8753
31726,645.102,3.86131
31750,649.506,3.83507
31775,647.308,3.81134
31800,661.086,3.71675
31825,671.742,3.7643
31852,680.135,3.77593
31876,694.566,3.67084
31901,658.213,3.8083
31926,620.992,3.93775
31951,639.175,3.89639
31976,630.162,3.86039
32001,634.688,3.88289
32026,639.175,3.87959
32051,646.574,3.82186
32076,645.102,3.86118
32101,656.771,3.81443
32126,654.601,3.81912
32150,651.695,3.79658
32175,645.102,3.82043
32202,654.601,3.7746
32225,656.048,3.76088
32250,654.601,3.73178
32276,651.695,3.77124
32298,652.423,3.77153
32301,649.506,3.79033
32326,661.086,3.7462
32351,656.048,3.76963
32376,660.369,3.74249
32401,653.15,3.76352
32426,656.771,3.7714
32451,661.803,3.74256
32476,656.048,3.77107
32501,665.371,3.76243
32526,673.148,3.72834
32551,663.233,3.71099
32575,664.659,3.74808
32601,673.85,3.74299
32626,683.6,3.70387
32650,676.651,3.68287
32675,651.695,3.76144
32702,627.885,3.83656
32727,656.771,3.80539
32752,646.574,3.82973
32775,645.102,3.8109
32800,654.601,3.78563
32827,651.695,3.76463
32851,654.601,3.78214
32875,651.695,3.83832
32902,658.213,3.77163
32925,668.211,3.78939
32952,675.252,3.6851
32975,667.502,3.74074
33002,657.492,3.77543
33027,653.15,3.77081
33050,678.047,3.70913
33075,669.625,3.72037
33100,664.659,3.76064
33125,674.552,3.74231
33152,666.792,3.7463
33175,671.037,3.72246
33201,678.047,3.74796
33226,679.44,3.71895
33251,683.6,3.7013
33276,677.35,3.73045
33301,677.35,3.73306
33326,668.211,3.74991
33351,675.952,3.6669
33376,666.792,3.72635
33402,662.518,3.75986
33426,666.792,3.70831
33451,673.148,3.6528
33476,672.445,3.62282
33501,690.475,3.6424
33525,672.445,3.69175
33552,653.876,3.70499
33575,651.695,3.74477
33600,655.325,3.73644
33625,648.774,3.7881
33650,648.042,3.78184
33675,668.918,3.72017
33701,667.502,3.73387
33726,686.359,3.62256
33751,633.183,3.93282
33776,659.651,3.90131
33801,662.518,3.77249
33826,670.332,3.73223
33851,673.85,3.7333
33876,688.42,3.66719
33901,689.106,3.66743
33927,691.159,3.65175
33951,697.28,3.60869
33976,657.492,3.85181
34000,653.876,3.78263
34026,644.364,3.74467
34052,642.146,3.71485
34075,650.966,3.72021
34100,658.213,3.68325
34126,697.957,3.59998
34152,688.42,3.71716
34176,666.792,3.76402
34201,679.44,3.65656
34225,677.35,3.73617
34251,669.625,3.84889
34276,663.946,3.74312
34301,671.037,3.69807
34325,691.159,3.58101
34350,635.438,3.79726
34375,657.492,3.70629
34400,668.918,3.79053
34425,654.601,3.83161
34452,648.042,3.79718
34477,662.518,3.70069
34502,662.518,3.61926
34526,659.651,3.71595
34551,652.423,3.68661
34576,650.236,3.79375
34601,655.325,3.74559
34626,668.918,3.67713
34650,668.211,3.65325
34675,651.695,3.79453
34700,664.659,3.85184
34725,668.211,3.71143
34752,653.15,3.8188
34777,660.369,3.92715
34802,667.502,3.84038
34826,665.371,3.77545
34851,668.918,3.70351
34876,659.651,3.96304
34901,663.946,3.84766
34926,656.048,3.82851
34951,657.492,3.84102
34976,638.43,3.87627
35001,645.838,3.84726
35025,651.695,3.83876
35052,657.492,3.83691
35075,640.663,3.87531
35100,651.695,3.82839
35125,658.933,3.77857
35152,667.502,3.78788
35177,690.475,3.72896
35202,684.981,3.70823
35226,705.358,3.64658
35251,675.952,3.79761
35276,671.037,3.7289
35301,671.037,3.77808
35326,673.85,3.69618
35351,675.952,3.70466
35376,633.936,3.87089
35401,655.325,3.76435
35426,650.236,3.77454
35451,658.933,3.83015
35476,665.371,3.82424
35501,674.552,3.77259
35525,682.908,3.80517
35552,668.211,3.73166
35577,665.371,3.70151
35601,670.332,3.7751
35626,671.037,3.86127
35651,650.966,3.87334
35676,656.771,3.78195
35702,659.651,3.77171
35726,666.792,3.74693
35751,665.371,3.74224
35776,676.651,3.68055
35801,679.44,3.62968
35826,700.657,3.65018
35851,678.047,3.78322
35876,669.625,3.74738
35900,686.359,3.73954
35927,669.625,3.87521
35951,666.792,3.83788
35976,663.233,3.76775
36002,671.742,3.71004
36027,684.981,3.74623
36050,675.252,3.75679
36077,659.651,3.76669
36102,639.92,3.73855
36127,649.506,3.70264
36150,636.936,3.75626
36175,649.506,3.76583
36200,671.742,3.83518
36226,646.574,3.84948
36251,645.102,3.83535
36275,658.213,3.81701
36302,658.213,3.79321
36327,648.774,3.83052
36350,636.188,3.84303
36377,672.445,3.68711
36401,667.502,3.75083
36426,677.35,3.71312
36450,680.83,3.70607
36475,670.332,3.8825
36500,660.369,3.8783
36527,676.651,3.75616
36551,671.742,3.7221
36577,678.047,3.72906
36602,665.371,3.76116
36627,667.502,3.73579
36651,661.803,3.73005
36676,661.086,3.77242
36701,661.803,3.72667
36726,664.659,3.73523
36751,666.792,3.73558
36776,668.211,3.75465
36802,682.216,3.73925
36818,669.625,3.75761
36826,682.216,3.67437
36851,671.037,3.67332
36875,663.946,3.70978
36901,662.518,3.73623
36925,667.502,3.7343
36952,673.85,3.75301
36975,678.047,3.75955
37000,663.233,3.82095
37025,682.216,3.80626
37050,687.734,3.79825
37075,683.6,3.8295
37100,668.211,3.84275
37125,665.371,3.86643
37150,644.364,3.80886
37175,680.135,3.71695
37201,674.552,3.64916
37227,693.886,3.69025
37252,677.35,3.78273
37277,690.475,3.77199
37302,687.046,3.73188
37327,682.908,3.72762
37350,680.135,3.78266
37377,672.445,3.79372
37402,670.332,3.80105
37425,668.211,3.78263
37452,673.148,3.77598
37475,667.502,3.79716
37501,673.85,3.7703
37525,678.047,3.74695
37550,678.047,3.76726
37575,673.85,3.79896
37601,670.332,3.76819
37626,660.369,3.82401
37652,660.369,3.82122
37675,659.651,3.83399
37701,661.803,3.7697
37727,663.233,3.74881
37751,658.933,3.73759
37776,661.803,3.75966
37801,672.445,3.72768
37825,675.252,3.72306
37850,679.44,3.70233
37876,680.83,3.82726
37901,690.475,3.82189
37926,671.742,3.83562
37951,687.734,3.77078
37976,673.148,3.78812
38001,670.332,3.795
38026,662.518,3.82371
38052,663.946,3.84623
38077,658.213,3.83304
38100,661.086,3.80861
38125,658.213,3.80561
38150,660.369,3.83003
38177,656.771,3.80291
38200,666.792,3.79092
38225,664.659,3.8064
38251,663.233,3.84856
38277,672.445,3.80298
38302,665.371,3.78787
38326,663.946,3.76696
38351,673.85,3.7679
38376,657.492,3.81247
38401,667.502,3.76109
38425,658.933,3.81109
38452,666.792,3.7728
38477,665.371,3.77899
38501,669.625,3.78841
38526,661.086,3.82662
38550,664.659,3.79372
38575,656.048,3.81159
38577,662.518,3.80643
38602,669.625,3.79192
38626,668.211,3.80364
38651,651.695,3.83455
38676,661.803,3.74741
38700,661.803,3.81327
38725,665.371,3.77744
38750,676.651,3.7865
38775,668.918,3.77728
38800,678.047,3.80264
38827,659.651,3.80304
38850,645.838,3.80855
38877,678.744,3.73432
38900,675.952,3.79754
38925,639.175,3.8824
38952,634.688,3.85235
38977,633.936,3.7897
39001,644.364,3.76073
39026,651.695,3.77679
39051,662.518,3.73757
39075,644.364,3.7447
39101,658.933,3.80361
39127,662.518,3.75237
39151,662.518,3.76618
39176,661.086,3.771
39201,666.792,3.72627
39225,656.771,3.7868
39251,678.047,3.70924
39275,667.502,3.72093
39301,675.252,3.75544
39326,689.106,3.69236
39350,671.742,3.67794
39375,652.423,3.78816
39400,644.364,3.8686
39427,663.233,3.79952
39451,666.792,3.77218
39475,671.037,3.77063
39500,693.886,3.74224
39527,691.842,3.77103
39551,677.35,3.79133
39576,686.359,3.78318
39600,680.135,3.77749
39627,677.35,3.80166
39652,675.252,3.82593
39676,678.047,3.79106
39702,668.211,3.78876
39727,674.552,3.78815
39751,671.742,3.75218
39776,675.252,3.80398
39801,683.6,4.0247
39827,717.308,3.74264
39852,689.106,3.75055
39877,689.106,3.74823
39902,689.791,3.70128
39927,684.291,3.73005
39951,685.67,3.73123
39976,687.046,3.70492
40001,681.523,3.7608
40026,682.908,3.73167
40051,685.67,3.73483
40076,672.445,3.77997
40101,675.952,3.75849
40126,687.734,3.73837
40151,679.44,3.74889
40176,675.952,3.76742
40201,683.6,3.76567
40227,680.135,3.78998
40251,684.981,3.76062
40276,683.6,3.73451
40302,691.842,3.74388
40326,681.523,3.76507
40350,664.659,3.7746
40376,668.918,3.7945
40400,672.445,3.79773
40426,674.552,3.76592
40451,668.918,3.78856
40476,680.135,3.79749
40501,679.44,3.76174
40526,665.371,3.80838
40551,666.792,3.7919
40575,666.082,3.75895
40600,662.518,3.74205
40625,658.933,3.78164
40652,663.233,3.74716
40675,659.651,3.73525
40700,666.082,3.74184
40725,667.502,3.74443
40752,675.952,3.75163
40777,673.85,3.76838
40800,673.148,3.7591
40826,689.791,3.67699
40851,694.566,3.67615
40876,691.842,3.82434
40901,698.633,3.7823
40926,645.838,3.77498
40951,648.774,3.8028
40976,658.213,3.76113
41002,668.211,3.74587
41026,660.369,3.75926
41051,664.659,3.73027
41076,670.332,3.71383
41101,673.85,3.72467
41125,673.148,3.74751
41152,645.838,3.80713
41175,654.601,3.77009
41200,662.518,3.72152
41226,675.952,3.66819
41251,665.371,3.76014
41277,668.211,3.76311
41301,682.216,3.73478
41325,671.742,3.73111
41350,669.625,3.72695
41376,658.933,3.75188
41401,649.506,3.75766
41426,671.742,3.8007
41450,669.625,3.78425
41475,657.492,3.76962
41500,666.082,3.80167
41527,683.6,3.77233
41551,682.216,3.73735
41576,669.625,3.84736
41600,671.037,3.67444
41626,671.742,3.67593
41650,671.742,3.70141
41675,676.651,3.70341
41700,667.502,3.72131
41725,663.946,3.74645
41750,661.803,3.77638
41777,668.918,3.75534
41801,672.445,3.73592
41826,675.252,3.73911
41851,675.952,3.73881
41876,671.742,3.73772
41901,681.523,3.72536
41925,668.918,3.7642
41950,680.135,3.72592
41975,683.6,3.72873
42000,680.83,3.70661
42025,681.523,3.7179
42052,690.475,3.68406
42075,672.445,3.75939
42101,680.83,3.71803
42126,674.552,3.72531
42151,673.148,3.72511
42176,673.85,3.75837
42200,673.148,3.76968
42226,676.651,3.76473
42250,699.308,3.74761
42277,693.886,3.76901
42301,671.742,3.78554
42326,671.742,3.81454
42351,645.102,3.97593
42376,670.332,3.81327
42401,678.047,3.87601
42426,674.552,3.77936
42450,669.625,3.77953
42477,676.651,3.74294
42501,682.908,3.7414
42526,666.082,3.74204
42551,659.651,3.77214
42576,656.771,3.82546
42600,654.601,3.78211
42625,640.663,3.80453
42650,668.211,3.75622
42675,678.744,3.76838
42701,681.523,3.74577
42725,688.42,3.72068
42750,682.216,3.74193
42777,672.445,3.73768
42801,671.037,3.75344
42826,673.148,3.76948
42851,678.047,3.72952
42876,684.981,3.72273
42900,687.046,3.71194
42927,687.046,3.73074
42951,680.83,3.76438
42976,675.252,3.70414
43000,647.308,3.89394
43027,643.626,3.86374
43050,660.369,3.7568
43075,670.332,3.73257
43100,667.502,3.72451
43126,650.966,3.78233
43151,656.048,3.87099
43176,653.876,3.81115
43200,663.946,3.79285
43226,646.574,3.82531
43250,661.086,3.80701
43276,647.308,3.8142
43301,650.966,3.76011
43325,657.492,3.76942
43350,668.211,3.75463
43377,661.086,3.76844
43401,678.047,3.73889
43426,671.742,3.73962
43450,673.85,3.7546
43476,676.651,3.7021
43501,678.047,3.73277
43525,675.252,3.72098
43552,668.918,3.76053
43577,675.252,3.75983
43601,676.651,3.77307
43625,682.908,3.74235
43650,681.523,3.76472
43676,678.744,3.72256
43701,679.44,3.74313
43726,670.332,3.77337
43750,678.047,3.74934
43776,672.445,3.79051
43801,682.216,3.74128
43825,673.148,3.764
43852,671.037,3.76976
43875,667.502,3.80608
43901,677.35,3.74953
43926,668.918,3.82171
43950,664.659,3.81449
43976,680.83,3.75018
44001,678.047,3.77197
44025,668.211,3.80392
44052,680.135,3.74705
44076,674.552,3.78036
44101,679.44,3.7175
44125,671.037,3.7797
44150,672.445,3.73508
44177,666.792,3.70079
44201,668.918,3.68639
44226,668.918,3.75054
44251,662.518,3.81916
44275,642.887,3.97982
44302,668.211,3.8225
44326,655.325,3.81766
44350,671.037,3.71735
44377,632.43,3.88062
44401,636.188,3.88197
44426,666.082,3.7766
44450,661.086,3.80758
44477,672.445,3.69354
44501,657.492,3.69364
44527,659.651,3.72539
44550,673.148,3.66594
44575,668.918,3.68228
44602,680.135,3.68709
44626,674.552,3.8055
44650,671.742,3.75399
44675,666.792,3.7345
44702,656.048,3.80132
44725,646.574,3.75371
44751,658.213,3.74283
44775,648.774,3.78317
44802,666.792,3.84085
44827,658.933,3.82046
44851,648.774,3.75948
44875,657.492,3.7918
44901,642.146,3.86426
44925,635.438,3.86038
44952,655.325,3.79454
44976,663.946,3.79287
45001,643.626,3.82378
45025,659.651,3.76654
45052,651.695,3.73608
45076,673.148,3.67591
45101,662.518,3.71737
45125,658.213,3.82642
45150,659.651,3.82524
45175,671.037,3.80556
45201,662.518,3.74426
45226,682.908,3.70352
45251,682.216,3.70312
45275,663.946,3.72751
45302,663.233,3.83275
45326,668.211,3.7794
45351,664.659,3.75919
45375,668.211,3.73027
45402,639.175,3.75342
45426,659.651,3.65602
45451,641.405,3.81148
45477,658.933,3.76282
45501,678.047,3.73135
45526,684.291,3.69562
45550,679.44,3.66605
45577,654.601,3.71075
45600,663.946,3.69013
45626,644.364,3.75352
45651,663.233,3.7042
45677,689.106,3.63368
45702,674.552,3.84515
45726,637.683,4.06597
45750,646.574,3.94914
45776,655.325,3.91703
45801,645.838,3.8777
45826,645.838,3.87425
45851,649.506,3.88065
45876,647.308,3.83347
45902,651.695,3.85138
45926,650.966,3.82551
45951,653.876,3.79536
45975,653.876,3.79423
46001,667.502,3.72649
46027,664.659,3.74802
46051,667.502,3.73774
46076,658.933,3.7378
46100,658.933,3.70467
46126,645.838,3.77814
46151,653.15,3.69997
46175,673.148,3.648
46202,680.135,3.62033
46226,653.876,3.67939
46251,651.695,3.73439
46276,669.625,3.75403
46301,670.332,3.71987
46325,657.492,3.94222
46350,669.625,3.81808
46376,681.523,3.73272
46401,682.908,3.72393
46425,680.135,3.73501
46450,678.744,3.71267
46475,698.633,3.68056
46502,683.6,3.72654
46525,684.291,3.71382
46552,682.908,3.71914
46576,691.159,3.69373
46600,688.42,3.67724
46627,705.358,3.64335
46651,713.346,3.65026
46676,666.792,3.72505
46700,663.233,3.74488
46726,673.85,3.68533
46751,681.523,3.67498
46775,650.966,3.79602
46801,673.148,3.7385
46826,688.42,3.66995
46850,663.233,3.70112
46877,681.523,3.67346
46901,650.966,3.82378
46927,642.146,3.8659
46951,659.651,3.75537
46976,668.918,3.7297
47001,656.771,3.78621
47026,657.492,3.74965
47051,663.233,3.70674
47076,675.252,3.67812
47101,666.082,3.73069
47126,644.364,3.91293
47150,655.325,3.82121
47176,663.946,3.73604
47201,663.233,3.68758
47226,687.734,3.67706
47251,660.369,3.72324
47276,653.15,3.77624
47301,640.663,3.93078
47327,649.506,3.81994
47352,654.601,3.75072
47377,655.325,3.76206
47401,660.369,3.72195
47426,656.771,3.82521
47451,668.918,3.84136
47476,645.102,3.76537
47502,651.695,3.71401
47526,671.037,3.66518
47551,671.037,3.65994
47576,647.308,3.85231
47602,655.325,3.77737
47626,665.371,3.73294
47651,656.771,3.74293
47676,659.651,3.76507
47701,648.042,3.75674
47726,650.236,3.84798
47752,658.933,3.80597
47776,652.423,3.74045
47800,680.83,3.75537
47825,668.918,3.7761
47851,669.625,3.75594
47875,664.659,3.72898
47901,701.331,3.6885
47925,664.659,3.79106
47950,670.332,3.74879
47976,666.082,3.77797
48001,650.236,3.95971
48026,666.082,3.81533
48051,660.369,3.74119
48075,675.952,3.7185
48101,677.35,3.71802
48126,676.651,3.7397
48150,675.952,3.69892
48176,673.148,3.84964
48200,664.659,3.80234
48226,645.838,3.7864
48251,658.933,3.76155
48276,668.918,3.70807
48301,668.211,3.68779
48327,667.502,3.8062
48351,671.037,3.73029
48376,668.211,3.7114
48401,673.85,3.69283
48425,660.369,3.77012
48451,673.85,3.69334
48476,682.908,3.70344
48502,669.625,3.69897
48527,681.523,3.6439
48550,658.933,3.74238
48575,651.695,3.78404
48600,659.651,3.75999
48625,666.082,3.77091
48650,649.506,3.76232
48676,663.233,3.80298
48700,640.663,3.77983
48726,668.918,3.75497
48750,656.771,3.7364
48775,671.742,3.72902
48800,686.359,3.7589
48826,684.291,3.75584
