step,pElo,nll
263302,856.931,3.16377
263327,847.139,3.19134
263351,860.944,3.17742
263377,859.799,3.17123
263402,859.226,3.17487
263427,846.561,3.20529
263453,855.783,3.19232
263478,847.717,3.20578
263500,844.825,3.20257
263526,856.931,3.20548
263551,850.026,3.21586
263576,830.857,3.21006
263601,858.652,3.15962
263627,858.652,3.18577
263652,848.294,3.18042
263677,864.946,3.14642
263702,853.483,3.15925
263728,852.907,3.16773
263753,851.755,3.17505
263775,860.371,3.17104
263801,852.907,3.19478
263826,852.331,3.1845
263852,859.799,3.16179
263877,870.646,3.13806
263903,860.944,3.16365
263925,875.19,3.14838
263951,870.646,3.14233
263976,867.799,3.15824
264002,872.92,3.15541
264027,855.208,3.18216
264053,856.931,3.17532
264075,836.695,3.20016
264101,849.449,3.20102
264126,875.19,3.16599
264151,839.604,3.19657
264177,858.079,3.17103
264202,843.087,3.22028
264228,863.804,3.15174
264251,869.507,3.12811
264276,876.891,3.12854
264302,864.946,3.15356
264328,856.931,3.17255
264353,863.804,3.14282
264376,868.368,3.1738
264402,851.755,3.17257
264427,848.872,3.18229
264453,863.804,3.14972
264475,861.516,3.16371
264501,843.666,3.187
264526,857.505,3.19285
264552,838.441,3.2311
264577,860.944,3.16694
264603,854.058,3.19417
264626,855.783,3.19091
264651,864.946,3.15383
264677,852.331,3.18729
264702,851.755,3.19569
264727,858.079,3.1982
264753,886.497,3.1671
264775,867.229,3.17336
264801,848.294,3.18874
264826,859.799,3.1569
264852,861.516,3.14748
264878,853.483,3.17375
264901,844.825,3.18581
264927,855.208,3.15905
264952,850.026,3.15918
264978,850.603,3.14931
265000,871.214,3.11984
265026,839.604,3.17131
265051,855.208,3.14921
265076,862.089,3.12818
265102,861.516,3.15727
265127,857.505,3.16852
265152,842.507,3.18821
265178,841.347,3.1983
265203,865.517,3.1612
265226,867.229,3.19348
265251,855.208,3.19193
265277,869.507,3.15011
265302,879.156,3.12621
265328,849.449,3.17758
265353,838.441,3.18576
265375,841.927,3.18188
265401,843.666,3.16596
265427,847.139,3.18758
265452,868.938,3.14314
265477,874.623,3.14736
265503,839.604,3.18258
265525,850.026,3.1753
265551,857.505,3.16578
265576,852.907,3.19572
265602,855.208,3.19462
265627,866.088,3.17455
265653,869.507,3.17982
265678,860.944,3.15537
265703,867.799,3.13076
265725,880.288,3.14958
265751,859.799,3.16569
265776,868.368,3.14307
265801,888.749,3.12677
265826,849.449,3.18391
265852,875.758,3.15682
265877,868.368,3.12968
265903,879.156,3.13406
265928,857.505,3.15772
265950,864.375,3.15285
265975,864.375,3.14615
266001,839.604,3.18795
266026,839.023,3.15796
266051,875.19,3.14737
266077,852.331,3.19426
266102,858.652,3.17505
266127,878.024,3.11731
266153,880.288,3.14485
266178,857.505,3.13427
266201,855.783,3.19594
266226,888.749,3.10513
266251,884.806,3.12158
266276,874.623,3.13274
266302,873.488,3.14441
266327,865.517,3.14969
266352,871.214,3.13961
266378,852.907,3.15772
266403,856.931,3.15838
266428,854.633,3.17049
266450,872.351,3.16939
266476,871.214,3.15273
266501,876.325,3.15814
266527,871.214,3.15648
266552,864.375,3.185
266577,848.872,3.19572
266603,862.089,3.16844
266628,844.246,3.18324
266650,852.907,3.16287
266676,862.661,3.18937
266701,868.368,3.16504
266726,875.19,3.14016
266751,892.684,3.13316
266776,859.226,3.15475
266801,865.517,3.19718
266826,851.755,3.19485
266851,868.368,3.1618
266876,863.804,3.16669
266901,837.859,3.21159
266926,844.246,3.19027
266951,875.19,3.12505
266976,886.497,3.13683
267001,868.368,3.13479
267027,875.19,3.12691
267052,850.026,3.16653
267077,859.799,3.17478
267102,866.658,3.16952
267127,867.229,3.15119
267153,876.891,3.16999
267178,863.232,3.18352
267200,876.891,3.1517
267225,871.214,3.17277
267250,870.646,3.17267
267276,874.623,3.14935
267301,854.058,3.18436
267326,835.529,3.20772
267351,851.179,3.19205
267376,854.633,3.19592
267402,862.089,3.19019
267428,841.927,3.19348
267453,841.927,3.19446
267475,854.633,3.18378
267501,859.799,3.17593
267526,860.371,3.22435
267551,869.507,3.13951
267577,866.088,3.14814
267602,852.331,3.19218
267628,863.804,3.14373
267650,870.646,3.12631
267675,854.058,3.1648
267701,858.079,3.14102
267726,850.026,3.15766
267752,874.055,3.12596
267778,873.488,3.11591
267800,840.766,3.15043
267826,853.483,3.18086
267851,854.633,3.18463
267877,850.603,3.19686
267902,859.799,3.17759
267928,871.214,3.17755
267951,838.441,3.20235
267976,829.1,3.21031
268002,871.214,3.19113
268028,867.799,3.17409
268051,863.232,3.20534
268076,881.984,3.16386
268102,847.717,3.19487
268128,845.982,3.1737
268150,858.652,3.16126
268176,851.755,3.14557
268201,870.077,3.10338
268226,859.799,3.16722
268251,876.325,3.14495
268276,859.226,3.18337
268302,863.232,3.155
268327,851.179,3.17962
268353,849.449,3.1897
268375,866.658,3.18517
268401,859.226,3.18604
268426,866.088,3.18948
268451,879.722,3.15048
268476,871.783,3.17904
268501,851.755,3.18761
268526,865.517,3.16908
268550,856.931,3.16143
268575,860.371,3.16081
268601,859.799,3.15259
268626,857.505,3.19313
268652,859.226,3.18795
268677,865.517,3.19018
268703,859.226,3.19075
268726,863.232,3.16818
268751,859.226,3.17367
268777,864.946,3.16666
268803,850.026,3.17242
268826,841.347,3.18923
268851,854.058,3.18332
268877,848.872,3.15474
268903,842.507,3.17397
268925,846.561,3.16918
268951,855.783,3.1798
268977,855.208,3.18374
269003,846.561,3.16249
269028,857.505,3.16471
269051,874.055,3.12202
269076,863.804,3.16046
269102,870.646,3.13264
269128,853.483,3.1697
269151,859.226,3.15758
269177,871.214,3.12952
269203,856.931,3.17034
269225,887.624,3.11723
269251,869.507,3.15645
269277,848.872,3.17571
269302,881.419,3.1555
269328,868.938,3.16776
269351,859.799,3.19851
269377,867.229,3.19666
269402,875.19,3.16593
269428,856.931,3.17413
269450,864.946,3.16418
269476,882.548,3.13224
269502,880.853,3.13606
269528,863.232,3.1376
269551,861.516,3.15036
269576,877.458,3.12513
269602,876.891,3.12913
269628,881.419,3.12399
269651,883.113,3.15042
269676,886.497,3.11353
269702,876.891,3.13009
269728,852.331,3.20739
269751,875.19,3.15441
269776,871.783,3.16347
269803,859.799,3.13942
269828,859.799,3.16384
269851,857.505,3.16761
269876,851.755,3.16176
269901,855.783,3.15182
269927,876.891,3.16455
269953,878.59,3.12972
269976,863.232,3.1525
270002,860.944,3.1505
270028,855.783,3.17881
270051,848.294,3.20312
270077,868.368,3.13379
270103,857.505,3.15622
270126,872.92,3.14187
270152,867.229,3.16901
270177,876.325,3.1718
270203,877.458,3.15632
270225,857.505,3.16326
270251,858.652,3.15695
270277,860.944,3.18596
270302,861.516,3.14891
270325,835.529,3.20663
270351,866.088,3.16727
270377,864.375,3.16115
270403,853.483,3.18438
270426,854.633,3.16491
270451,848.294,3.16921
270477,834.946,3.20319
270503,852.907,3.17473
270525,878.024,3.11973
270551,868.368,3.15325
270577,867.229,3.15975
270603,881.984,3.14004
270626,855.783,3.15761
270652,864.375,3.15701
270678,860.944,3.13201
270701,880.288,3.12841
270726,857.505,3.15088
270753,889.874,3.10276
270778,856.357,3.17944
270801,855.208,3.17321
270827,879.722,3.13756
270853,882.548,3.12612
270875,895.489,3.14628
270901,891.561,3.1368
270927,867.229,3.16336
270953,845.404,3.21365
270976,837.859,3.1957
271002,843.087,3.19192
271026,874.055,3.13436
271051,847.717,3.18211
271077,883.678,3.11484
271103,868.938,3.13179
271125,863.804,3.16474
271151,874.055,3.15594
271176,833.195,3.21046
271202,855.208,3.15624
271228,863.804,3.15999
271253,888.749,3.12424
271275,868.938,3.1526
271301,850.026,3.20283
271327,848.294,3.20491
271352,874.623,3.16694
271377,882.548,3.16625
271402,879.156,3.13248
271428,884.242,3.15026
271452,868.938,3.16505
271476,883.678,3.13837
271502,865.517,3.16618
271527,863.804,3.16774
271551,865.517,3.17602
271576,847.717,3.18294
271601,879.722,3.14762
271626,868.368,3.14128
271651,866.658,3.20621
271678,863.232,3.16091
271703,866.088,3.15904
271725,881.984,3.16646
271753,893.806,3.14729
271776,863.804,3.14741
271801,865.517,3.17049
271826,851.755,3.17313
271852,861.516,3.14559
271877,873.488,3.15456
271902,855.783,3.18072
271928,867.229,3.15863
271953,860.944,3.19151
271976,875.19,3.14866
272001,871.783,3.16588
272027,849.449,3.17809
272052,862.089,3.20614
272078,851.179,3.19807
272101,872.92,3.14756
272126,857.505,3.16295
272152,879.722,3.173
272177,862.661,3.15107
272203,863.804,3.177
272228,861.516,3.14199
272250,862.089,3.15522
272276,851.179,3.17677
272302,869.507,3.15184
272327,864.375,3.17263
272353,878.59,3.14069
272375,874.623,3.1465
272401,859.226,3.17324
272427,866.658,3.16096
272452,856.931,3.15314
272478,865.517,3.14858
272501,856.931,3.15549
272526,833.195,3.20116
272552,841.347,3.19395
272577,844.246,3.20359
272602,860.371,3.19776
272628,834.363,3.21207
272653,862.089,3.16634
272675,852.907,3.17546
272703,867.229,3.15506
272728,863.804,3.17238
272753,858.652,3.14565
272775,855.208,3.1936
272803,873.488,3.16464
272827,880.288,3.11573
272852,872.92,3.11918
272877,865.517,3.14831
272902,875.19,3.10786
272927,852.331,3.14656
272952,850.603,3.18781
272977,862.661,3.17679
273002,862.089,3.16255
273027,864.375,3.16584
273053,862.089,3.17776
273075,845.404,3.18699
273101,872.351,3.13402
273126,862.089,3.18165
273151,860.944,3.21743
273176,847.139,3.19457
273201,852.907,3.17639
273227,854.058,3.16234
273252,850.026,3.1783
273277,862.089,3.15381
273302,844.246,3.17333
273328,834.946,3.18691
273350,852.907,3.14346
273376,836.112,3.21312
273401,851.179,3.20958
273426,843.087,3.20685
273452,857.505,3.19658
273477,867.229,3.14168
273502,859.226,3.1471
273527,855.208,3.18851
273553,853.483,3.17944
273578,865.517,3.13277
273603,846.561,3.14373
273628,852.907,3.16747
273650,856.931,3.13885
273676,855.208,3.14714
273701,855.783,3.1602
273727,870.077,3.1758
273752,860.371,3.17509
273777,852.907,3.15767
273801,850.603,3.18042
273825,852.331,3.1829
273853,836.112,3.22549
273877,848.294,3.2094
273903,845.982,3.16609
273928,855.208,3.17257
273953,833.779,3.18682
273977,862.089,3.16013
274001,864.375,3.14501
274028,872.351,3.16018
274052,869.507,3.17702
274075,878.59,3.14442
274102,854.633,3.17191
274126,856.357,3.14375
274153,874.055,3.16378
274176,891.561,3.11845
274201,866.658,3.18825
274226,841.927,3.20968
274250,848.294,3.19889
274278,837.277,3.16846
274300,865.517,3.14153
274328,860.944,3.16486
274352,854.058,3.20038
274377,853.483,3.19032
274401,860.371,3.17254
274426,895.489,3.12809
274450,859.226,3.19371
274477,874.623,3.16095
274501,862.089,3.14982
274526,855.208,3.15073
274551,889.312,3.13023
274575,867.799,3.16387
274603,852.907,3.16141
274628,873.488,3.13417
274652,847.717,3.18172
274677,868.368,3.15527
274702,878.024,3.13961
274726,874.055,3.13197
274751,875.19,3.13874
274775,872.92,3.17532
274803,864.375,3.16754
274826,875.19,3.16921
274851,872.92,3.14916
274877,846.561,3.1907
274902,840.185,3.21382
274928,880.853,3.17639
274950,879.156,3.16199
274976,864.946,3.17307
275002,858.079,3.1584
275028,849.449,3.2098
275050,860.371,3.16682
275076,856.357,3.19304
275102,838.441,3.22339
275128,859.799,3.15753
275151,858.652,3.20407
275176,844.825,3.19071
275202,840.185,3.16523
275228,865.517,3.15548
275251,837.277,3.20299
275277,849.449,3.14767
275303,870.077,3.15278
275325,847.717,3.18116
275351,860.371,3.16281
275377,874.055,3.16146
275403,867.799,3.17489
275426,854.633,3.15848
275451,854.633,3.17579
275478,846.561,3.16845
275503,844.246,3.19421
275526,837.277,3.23348
275552,853.483,3.19001
275578,844.825,3.20967
275601,856.357,3.19831
275628,837.277,3.22206
275650,841.927,3.22956
275676,847.139,3.21916
275702,841.347,3.20633
275727,858.652,3.14201
275750,862.089,3.14652
275776,834.363,3.23647
275802,856.357,3.16982
275828,860.944,3.20838
275850,871.783,3.15501
275876,853.483,3.20293
275902,842.507,3.20602
275928,853.483,3.17689
275950,836.112,3.19649
275976,878.59,3.149
276002,875.758,3.14827
276027,871.214,3.14056
276053,866.658,3.14509
276078,860.944,3.17454
276101,878.024,3.16421
276126,862.089,3.15245
276152,871.214,3.17027
276178,879.156,3.18015
276201,869.507,3.19474
276226,872.92,3.17103
276253,845.404,3.22436
276276,854.058,3.18575
276300,869.507,3.16669
276326,863.232,3.19772
276352,865.517,3.14697
276375,840.185,3.22437
276401,850.026,3.21546
276427,861.516,3.23439
276453,856.357,3.20631
276475,851.179,3.21124
276501,860.371,3.16304
276527,843.087,3.1806
276553,867.229,3.15481
276576,880.288,3.12218
276602,859.226,3.15648
276628,856.357,3.18881
276651,866.658,3.17678
276677,881.419,3.14976
276703,840.766,3.2198
276726,851.755,3.19292
276751,847.139,3.20663
276777,857.505,3.18105
276803,874.055,3.15006
276826,859.799,3.14644
276851,860.371,3.15805
276877,846.561,3.18828
276900,868.368,3.17311
276927,885.934,3.08822
276952,901.086,3.11172
276978,870.646,3.15927
277001,868.938,3.16184
277027,848.872,3.1679
277053,861.516,3.14251
277075,841.347,3.18993
277100,827.341,3.20189
277126,872.351,3.12747
277152,867.229,3.15265
277178,868.368,3.1465
277200,869.507,3.1944
277226,875.758,3.16374
277252,872.92,3.15099
277277,880.853,3.14124
277303,851.755,3.16553
277326,881.984,3.12352
277352,839.023,3.19462
277378,866.088,3.17237
277401,870.077,3.14998
277427,892.122,3.13604
277453,887.06,3.13836
277476,884.806,3.13462
277502,883.678,3.12909
277528,870.077,3.15894
277551,845.404,3.19183
277577,871.214,3.14152
277603,863.232,3.1608
277626,859.799,3.15762
277652,860.371,3.16755
277678,856.357,3.16854
277701,856.357,3.16771
277727,832.027,3.21124
277753,856.357,3.16763
277776,854.058,3.17866
277802,867.229,3.1786
277827,841.347,3.21066
277853,864.375,3.16994
277876,867.799,3.17598
277902,838.441,3.22942
277928,870.646,3.13512
277951,862.089,3.14965
277976,850.026,3.20264
278003,862.089,3.15664
278026,852.331,3.18245
278052,851.755,3.15879
278078,833.779,3.20634
278100,845.982,3.17315
278126,832.611,3.22057
278153,871.783,3.17342
278175,848.294,3.21044
278201,846.561,3.20857
278227,883.113,3.12052
278253,852.331,3.17789
278276,866.658,3.12497
278302,853.483,3.13904
278328,867.799,3.12004
278353,841.347,3.1732
278378,864.946,3.14442
278401,837.859,3.16688
278427,867.229,3.16889
278453,869.507,3.13579
278475,855.208,3.17353
278501,864.946,3.13244
278527,860.371,3.16052
278553,852.907,3.16331
278576,848.872,3.15999
278602,834.363,3.22219
278625,862.089,3.16484
278651,845.404,3.15355
278677,864.375,3.10803
278703,879.156,3.0985
278726,892.684,3.09402
278752,875.19,3.10761
278778,851.755,3.1763
278801,868.368,3.13083
278827,850.026,3.18085
278853,862.089,3.16072
278876,869.507,3.18438
278901,874.623,3.15763
278927,865.517,3.14752
278952,859.226,3.17549
278978,878.024,3.15266
279001,876.325,3.15026
279027,843.666,3.16249
279053,874.055,3.15506
279076,863.804,3.14958
279102,853.483,3.17786
279128,839.604,3.23773
279151,833.779,3.20977
279177,839.023,3.15714
279200,864.946,3.15654
279226,836.112,3.18878
279252,848.294,3.18531
279278,877.458,3.15734
279300,863.804,3.15702
279326,865.517,3.15963
279351,868.368,3.14343
279376,884.242,3.11975
279401,877.458,3.13532
279426,868.938,3.1718
279452,863.804,3.16578
279478,872.92,3.16236
279500,866.088,3.16593
279526,861.516,3.16027
279552,845.404,3.16964
279577,831.442,3.20387
279601,854.633,3.16438
279627,850.603,3.16675
279651,864.946,3.13457
279676,867.229,3.15335
279703,873.488,3.14565
279728,853.483,3.18294
279751,851.755,3.16633
279778,867.229,3.13715
279802,852.331,3.17395
279827,868.368,3.14881
279852,862.089,3.15434
279876,854.058,3.15017
279901,873.488,3.10796
279927,864.946,3.11458
279954,855.208,3.15832
279979,874.623,3.13562
280002,874.055,3.13016
280026,835.529,3.18433
280053,856.357,3.19146
280076,872.351,3.12509
280102,824.404,3.21706
280127,868.368,3.12882
280154,842.507,3.19941
280178,844.246,3.18629
280202,864.375,3.13581
280226,858.079,3.19363
280253,859.226,3.17326
280276,866.658,3.14886
280301,856.931,3.16022
280326,867.229,3.13468
280352,859.799,3.14555
280377,873.488,3.10463
280402,868.368,3.15255
280426,851.755,3.14627
280451,839.023,3.18363
280477,844.246,3.19168
280500,874.055,3.14394
280526,856.931,3.17267
280552,872.351,3.13537
280578,854.058,3.16251
280601,866.088,3.15834
280627,867.799,3.16452
280653,863.232,3.16668
280678,847.717,3.16757
280700,859.799,3.1787
280725,861.516,3.17445
280751,843.666,3.19774
280776,863.804,3.17427
280802,883.113,3.16587
280827,868.938,3.18193
280853,845.982,3.22245
280876,863.804,3.14723
280901,851.755,3.18225
280926,872.92,3.15647
280952,861.516,3.17405
280977,873.488,3.15704
281002,868.368,3.15758
281027,874.055,3.13713
281052,884.242,3.15925
281077,871.783,3.15981
281102,871.783,3.13701
281127,859.799,3.15363
281152,870.646,3.15529
281177,858.652,3.17119
281202,885.37,3.1119
281227,854.633,3.14422
281252,853.483,3.1615
281276,865.517,3.14235
281301,843.087,3.20977
281326,876.325,3.14776
281351,836.695,3.16724
281377,854.058,3.16742
281402,857.505,3.17927
281427,843.087,3.18212
281452,852.907,3.1418
281477,850.026,3.19682
281502,849.449,3.18112
281527,840.766,3.19718
281551,848.294,3.16443
281576,853.483,3.18688
281602,868.368,3.16493
281626,862.089,3.16595
281651,857.505,3.1701
281676,852.907,3.17895
281701,843.666,3.19769
281726,840.185,3.17284
281751,868.368,3.15684
281776,847.139,3.13928
281801,841.347,3.16731
281826,870.646,3.13809
281851,863.804,3.15005
281876,852.331,3.16096
281901,896.61,3.11349
281926,860.944,3.16244
281951,878.59,3.14281
281976,876.325,3.12207
282002,863.232,3.2026
282026,878.59,3.14511
282051,877.458,3.16839
282075,881.419,3.16943
282100,878.59,3.13109
282128,864.946,3.13278
282153,884.242,3.11812
282178,855.208,3.17779
282200,872.351,3.15766
282228,851.179,3.17599
282252,875.758,3.1241
282277,881.984,3.12071
282302,860.371,3.17084
282327,860.944,3.14953
282351,872.92,3.11882
282376,847.139,3.1715
282401,863.232,3.14067
282425,862.661,3.1624
282450,883.113,3.14347
282478,857.505,3.17343
282503,854.058,3.19782
282528,859.226,3.17053
282552,872.92,3.15731
282577,880.288,3.13577
282602,870.077,3.16959
282626,867.799,3.15747
282651,852.331,3.17339
282676,877.458,3.12309
282701,864.946,3.14535
282728,884.806,3.12679
282753,874.055,3.15673
282775,854.633,3.19242
282800,854.633,3.16449
282828,856.931,3.16894
282852,858.652,3.18031
282877,848.872,3.17821
282901,883.113,3.12875
282926,871.214,3.16294
282951,860.944,3.19522
282976,848.294,3.15725
283000,858.079,3.14951
283028,858.652,3.18032
283053,866.658,3.15716
283077,877.458,3.17181
283102,858.652,3.16061
283127,876.325,3.13872
283151,867.799,3.17447
283176,854.633,3.18084
283201,856.357,3.18942
283226,848.872,3.20342
283251,872.351,3.18083
283276,867.229,3.16089
283301,850.026,3.17998
283326,836.112,3.19531
283351,844.246,3.19321
283376,863.232,3.17619
283401,855.208,3.16523
283425,855.208,3.19499
283450,882.548,3.14373
283478,851.179,3.16052
283503,862.089,3.16425
283525,868.938,3.13596
283550,852.907,3.16012
283578,855.208,3.14076
283603,860.944,3.13644
283628,855.208,3.19011
283653,878.59,3.14998
283678,868.368,3.14074
283703,871.214,3.13918
283728,844.825,3.15024
283753,857.505,3.14574
283778,841.347,3.16944
283800,852.331,3.16587
283828,847.139,3.17792
283853,838.441,3.18847
283878,854.058,3.159
283903,843.087,3.19083
283925,844.246,3.19087
283950,858.652,3.18113
283975,854.058,3.20176
284001,868.938,3.15077
284026,862.661,3.18546
284051,863.804,3.18334
284076,860.944,3.18087
284101,865.517,3.1739
284126,855.208,3.17895
284151,864.946,3.17784
284177,858.652,3.1678
284202,875.758,3.15316
284227,860.944,3.16214
284252,866.088,3.19321
284277,879.722,3.16177
284302,856.357,3.16223
284327,867.229,3.14068
284351,854.058,3.17785
284376,846.561,3.16661
284401,876.325,3.11643
284426,865.517,3.13169
284451,866.088,3.17174
284476,859.799,3.18025
284501,862.089,3.15744
284526,828.514,3.19341
284551,840.766,3.194
284576,841.347,3.18037
284601,850.603,3.16992
284626,855.208,3.2131
284650,836.112,3.1746
284676,850.603,3.17845
284701,850.026,3.14316
284728,863.232,3.14513
284753,865.517,3.13383
284777,853.483,3.17397
284802,864.946,3.18261
284827,858.652,3.18092
284852,860.371,3.15629
284878,855.783,3.15926
284902,845.404,3.16296
284926,839.604,3.17074
284950,846.561,3.20348
284978,850.026,3.18226
285003,851.179,3.14096
285026,867.229,3.13833
285051,852.907,3.16687
285075,819.1,3.21235
285100,860.944,3.15952
285125,850.026,3.17309
285150,849.449,3.13777
285176,857.505,3.14653
285201,849.449,3.14686
285227,880.853,3.13321
285252,872.351,3.15251
285277,840.766,3.2022
285303,850.603,3.19237
285328,854.058,3.19229
285351,847.139,3.1631
285376,873.488,3.15286
285401,844.825,3.22587
285427,873.488,3.15192
285452,851.755,3.15753
285475,855.783,3.19693
285500,853.483,3.18195
285526,855.208,3.18188
285551,836.695,3.20123
285577,860.371,3.14834
285602,872.351,3.14595
285626,871.783,3.18096
285651,868.368,3.16665
285677,859.799,3.18983
285701,870.077,3.17961
285727,870.646,3.19605
285750,869.507,3.17112
285775,874.623,3.16819
285803,847.139,3.19911
285827,864.946,3.13218
285853,844.246,3.16905
285878,845.404,3.17501
285902,879.722,3.13806
285928,856.357,3.13125
285951,863.804,3.14164
285976,855.208,3.1568
286002,867.799,3.13869
286027,868.938,3.14491
286052,854.058,3.19593
286077,847.139,3.18435
286102,854.633,3.20226
286126,829.686,3.20242
286151,840.766,3.18384
286177,832.611,3.18341
286203,864.946,3.15391
286228,860.371,3.17266
286253,860.371,3.19259
286277,851.179,3.20698
286301,865.517,3.22274
286327,854.633,3.21365
286352,850.026,3.20892
286377,871.783,3.17371
286401,885.37,3.14902
286427,851.755,3.19533
286451,872.351,3.17064
286477,887.06,3.14292
286503,868.368,3.15886
286528,869.507,3.13672
286553,894.928,3.115
286577,884.242,3.1208
286602,860.371,3.15851
286627,859.799,3.16414
286652,867.229,3.13996
286678,860.371,3.16032
286700,852.331,3.1605
286726,874.623,3.14648
286751,902.203,3.09455
286776,875.758,3.17373
286801,873.488,3.16294
286827,869.507,3.14637
286852,865.517,3.17592
286878,906.666,3.12575
286901,876.891,3.12324
286926,864.375,3.12611
286952,891.561,3.12955
286978,854.633,3.17445
287003,852.331,3.1745
287026,880.288,3.16189
287051,859.799,3.18684
287076,862.089,3.15281
287103,870.077,3.13859
287125,854.633,3.18541
287151,852.907,3.17949
287177,886.497,3.13966
287203,873.488,3.14505
287226,865.517,3.16124
287252,864.946,3.17734
287278,875.758,3.17605
287301,885.934,3.12043
287327,850.026,3.17745
287352,860.371,3.16747
287375,857.505,3.16679
287401,863.804,3.14014
287427,871.214,3.13554
287453,865.517,3.15366
287477,868.938,3.14362
287503,862.089,3.16677
287528,868.368,3.15328
287551,856.931,3.17834
287576,848.294,3.17503
287601,850.603,3.15562
287627,856.931,3.14909
287652,858.079,3.20116
287678,855.208,3.19901
287701,866.658,3.16091
287726,841.927,3.20056
287751,865.517,3.16086
287778,869.507,3.15705
287803,860.371,3.1765
287825,865.517,3.16913
287850,841.347,3.20178
287876,852.907,3.19034
287902,871.783,3.1658
287927,856.931,3.16593
287953,848.872,3.18614
287976,846.561,3.17674
288002,858.079,3.17984
288028,862.089,3.15856
288050,853.483,3.14067
288076,873.488,3.15645
288102,843.666,3.16981
288128,869.507,3.15425
288151,871.214,3.14497
288176,846.561,3.19394
288202,862.661,3.14268
288228,881.419,3.13288
288250,851.755,3.1952
288276,867.229,3.18028
288302,852.331,3.17272
288328,844.246,3.16263
288351,858.652,3.18146
288376,840.766,3.2224
288402,868.938,3.18277
288428,841.927,3.18118
288451,859.799,3.16032
288476,871.214,3.19346
288502,854.058,3.19322
288525,866.658,3.184
288551,876.325,3.17829
288577,873.488,3.14518
288603,865.517,3.1972
288626,864.375,3.17165
288652,895.489,3.1407
288678,890.999,3.12326
288703,873.488,3.14397
288725,879.156,3.12852
288751,862.661,3.16177
288777,850.603,3.15882
288803,865.517,3.17262
288825,867.229,3.1767
288851,876.891,3.16254
288877,867.229,3.20014
288903,878.59,3.16233
288925,851.179,3.21896
288951,856.357,3.17292
288976,843.666,3.17611
289002,862.089,3.18976
289028,862.661,3.20893
289051,857.505,3.18339
289076,864.946,3.18409
289102,843.087,3.21929
289125,870.646,3.14403
289151,879.156,3.14844
289177,862.089,3.17056
289203,877.458,3.12182
289226,862.089,3.18061
289252,883.113,3.17132
289277,884.806,3.17104
289303,862.661,3.1725
289325,864.375,3.16418
289353,845.982,3.21345
289377,843.666,3.2142
289400,847.717,3.24055
289427,858.079,3.22776
289451,884.806,3.18494
289477,855.783,3.19749
289501,859.799,3.20143
289527,867.229,3.18567
289551,856.931,3.18547
289577,883.113,3.12802
289601,863.232,3.16186
289625,868.938,3.14672
289653,867.229,3.15903
289678,866.658,3.13922
289700,872.351,3.17672
289728,867.229,3.19694
289752,846.561,3.21492
289778,855.783,3.1913
289803,857.505,3.19862
289826,874.055,3.19702
289851,881.984,3.18126
289875,867.799,3.16988
289902,855.783,3.21194
289926,856.357,3.18649
289953,868.368,3.1645
289975,850.026,3.18782
290002,870.077,3.18824
290026,864.946,3.17804
290052,870.646,3.18585
290075,884.806,3.13674
290101,859.799,3.19528
290125,871.214,3.16636
290153,875.758,3.14483
290178,859.226,3.17669
290203,860.944,3.17701
290226,863.232,3.18409
290252,848.872,3.17684
290277,871.783,3.1543
290303,851.755,3.19059
290326,856.931,3.16672
290353,867.799,3.1434
290377,848.872,3.1772
290401,856.357,3.18004
290429,840.185,3.16763
290453,854.058,3.15291
290476,872.92,3.14808
290501,857.505,3.14699
290527,861.516,3.15668
290552,834.946,3.21117
290578,858.079,3.19676
290603,855.208,3.2287
290626,847.139,3.1943
290652,853.483,3.18766
290677,840.185,3.23361
290703,863.232,3.18668
290726,845.404,3.20756
290752,842.507,3.2096
290777,857.505,3.16444
290803,822.05,3.22197
290825,836.112,3.16991
290851,852.907,3.17075
290876,856.931,3.16148
290902,873.488,3.15093
290928,855.783,3.18001
290951,839.023,3.18908
290977,830.272,3.20097
291002,834.363,3.17882
291025,853.483,3.17588
291051,844.246,3.1638
291077,848.872,3.17773
291100,852.331,3.18097
291128,841.347,3.21323
291151,856.357,3.18897
291176,874.055,3.1451
291202,835.529,3.18438
291228,836.112,3.20888
291251,822.05,3.236
291278,868.368,3.17321
291303,852.907,3.18141
291326,864.946,3.15675
291352,871.214,3.17995
291377,855.783,3.18339
291403,845.404,3.19766
291425,857.505,3.1657
291451,845.982,3.1746
291477,859.799,3.1433
291502,862.661,3.18526
291526,855.208,3.18619
291554,858.652,3.18407
291576,867.229,3.18775
291603,872.351,3.15984
291625,862.089,3.19475
291653,860.944,3.17496
291677,856.931,3.21105
291702,847.717,3.21713
291727,844.825,3.2148
291751,862.661,3.17604
291778,830.857,3.22582
291803,836.112,3.19639
291826,841.927,3.20748
291853,834.946,3.23636
291876,848.294,3.19462
291901,841.347,3.20226
291928,840.185,3.22335
291951,856.357,3.19584
291979,874.055,3.17611
292002,850.026,3.19613
292026,856.931,3.15585
292051,855.208,3.1776
292075,848.872,3.17709
292101,867.229,3.16405
292126,860.371,3.19891
292152,854.058,3.20248
292176,866.658,3.21061
292203,847.717,3.20464
292226,869.507,3.18493
292253,845.982,3.19837
292278,845.404,3.19949
292302,840.766,3.18362
292327,840.766,3.21458
292353,839.604,3.18541
292377,842.507,3.21717
292400,831.442,3.25765
292428,844.825,3.19957
